query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe	bframe
ENSG00000276368	ENSG00000196747	1.96e-57	126	96.032	121	5	2	1	2/1
ENSG00000198429	ENSG00000171295	0	307	86.319	265	42	-1	-3	-1/-3
ENSG00000198429	ENSG00000197054	1.54e-82	132	84.091	111	21	2	1	2/1
ENSG00000198390	ENSG00000182816	5.6e-115	174	91.379	159	15	2	3	2/3
ENSG00000182783	ENSG00000203661	0	336	99.405	334	2	-2	-3	-2/-3
ENSG00000249471	ENSG00000083812	0	333	93.093	310	23	3	2	3/2
ENSG00000177693	ENSG00000176695	0	351	99.145	348	3	1	3	1/3
ENSG00000112144	ENSG00000111837	0	305	83.934	256	49	3	1	3/1
ENSG00000205212	ENSG00000170160	4.27e-97	163	95.706	156	7	1	2	1/2
ENSG00000206181	ENSG00000183791	0	269	82.156	221	48	-2	-3	-2/-3
ENSG00000206181	ENSG00000274744	0	269	82.156	221	48	-2	-3	-2/-3
ENSG00000142453	ENSG00000130733	4.97e-138	245	100	245	0	-1	2	-1/2
ENSG00000184611	ENSG00000173826	0	325	86.769	282	43	2	3	2/3
ENSG00000187243	ENSG00000154545	0	612	100	612	0	1	2	1/2
ENSG00000261509	ENSG00000275034	0	491	100	491	0	-3	-1	-3/-1
ENSG00000261509	ENSG00000205457	0	491	100	491	0	-3	-1	-3/-1
ENSG00000168903	ENSG00000113303	0	182	82.967	151	31	2	3	2/3
ENSG00000185829	ENSG00000228696	4.42e-161	245	100	245	0	-1	-2	-1/-2
ENSG00000183303	ENSG00000182334	2.81e-118	113	83.186	94	19	1	2	1/2
ENSG00000183303	ENSG00000182334	2.82e-118	113	83.186	94	19	1	3	1/3
ENSG00000164066	ENSG00000112096	0	188	80.851	152	36	-2	-1	-2/-1
ENSG00000164066	ENSG00000151131	0	126	80.159	101	25	-3	-2	-3/-2
ENSG00000104938	ENSG00000090659	5.27e-174	348	81.609	284	64	-1	-2	-1/-2
ENSG00000176490	ENSG00000165023	2.83e-101	126	86.508	109	17	2	1	2/1
ENSG00000181638	ENSG00000264668	0	471	100	471	0	2	1	2/1
ENSG00000157349	ENSG00000168872	0	475	96.842	460	15	3	1	3/1
ENSG00000136197	ENSG00000256646	0	549	100	549	0	1	2	1/2
ENSG00000196620	ENSG00000171234	0	295	82.712	244	51	-2	-1	-2/-1
ENSG00000104369	ENSG00000149596	1.23e-167	162	80.864	131	31	3	1	3/1
ENSG00000221826	ENSG00000243137	0	476	89.706	427	49	-2	-3	-2/-3
ENSG00000141404	ENSG00000154889	0	634	100	634	0	-2	1	-2/1
ENSG00000136487	ENSG00000213218	1.88e-179	206	81.068	167	39	-1	-3	-1/-3
ENSG00000197557	ENSG00000196659	0	673	95.097	640	33	2	3	2/3
ENSG00000186564	ENSG00000251493	3.23e-68	105	98.095	103	2	2	1	2/1
ENSG00000186564	ENSG00000187140	1.61e-62	104	91.346	95	9	2	1	2/1
ENSG00000197838	ENSG00000255974	0	307	91.205	280	27	-1	-2	-1/-2
ENSG00000197838	ENSG00000198077	0	489	91.207	446	43	1	3	1/3
ENSG00000170917	ENSG00000138685	6.75e-139	196	98.98	194	2	-2	2	-2/2
ENSG00000101558	ENSG00000140526	1.16e-149	106	95.283	101	5	-2	1	-2/1
ENSG00000196387	ENSG00000214029	1.53e-165	242	100	242	0	-2	2	-2/2
ENSG00000196387	ENSG00000214029	5.45e-165	242	100	242	0	-1	1	-1/1
ENSG00000196387	ENSG00000214029	5.46e-165	242	100	242	0	1	-2	1/-2
ENSG00000196387	ENSG00000214029	1.53e-161	242	100	242	0	2	-3	2/-3
ENSG00000196387	ENSG00000214029	1.31e-155	242	100	242	0	3	-1	3/-1
ENSG00000186480	ENSG00000125629	1.29e-89	185	84.324	156	29	2	3	2/3
ENSG00000184160	ENSG00000150594	1.88e-99	119	81.513	97	22	3	1	3/1
ENSG00000244509	ENSG00000243811	9.26e-162	125	82.4	103	22	1	2	1/2
ENSG00000244509	ENSG00000128394	0	159	81.761	130	29	1	3	1/3
ENSG00000074047	ENSG00000106571	0	201	82.587	166	35	1	2	1/2
ENSG00000197584	ENSG00000275163	0	365	100	365	0	3	2	3/2
ENSG00000198807	ENSG00000125813	3.56e-82	146	80.822	118	28	-1	-2	-1/-2
ENSG00000183793	ENSG00000214940	0	319	98.433	314	5	-3	-1	-3/-1
ENSG00000155111	ENSG00000132964	0	371	91.914	341	30	1	3	1/3
ENSG00000107937	ENSG00000148377	0	311	100	311	0	3	-2	3/-2
ENSG00000075391	ENSG00000136848	0	117	84.615	99	18	2	1	2/1
ENSG00000185963	ENSG00000151746	0	185	89.189	165	20	3	2	3/2
ENSG00000196329	ENSG00000281887	0	355	100	355	0	2	3	2/3
ENSG00000196126	ENSG00000198502	0	332	87.952	292	40	-2	-1	-2/-1
ENSG00000065135	ENSG00000127955	0	319	91.85	293	26	3	2	3/2
ENSG00000148704	ENSG00000116035	2.62e-55	105	85.714	90	15	1	3	1/3
ENSG00000102290	ENSG00000099715	0	910	98.242	894	16	3	2	3/2
ENSG00000108001	ENSG00000164330	0	267	93.633	250	17	2	3	2/3
ENSG00000019995	ENSG00000175029	0	622	100	622	0	-2	2	-2/2
ENSG00000019995	ENSG00000175029	0	622	100	622	0	1	-3	1/-3
ENSG00000019995	ENSG00000175029	0	622	100	622	0	-1	1	-1/1
ENSG00000104827	ENSG00000213030	1.49e-172	216	98.611	213	3	3	2	3/2
ENSG00000132681	ENSG00000163399	0	460	83.043	382	78	1	2	1/2
ENSG00000198042	ENSG00000129696	0	257	100	257	0	1	-1	1/-1
ENSG00000198042	ENSG00000129696	0	257	100	257	0	-2	3	-2/3
ENSG00000196550	ENSG00000188610	9.32e-95	155	97.419	151	4	3	1	3/1
ENSG00000185013	ENSG00000250741	0	406	100	406	0	1	2	1/2
ENSG00000196678	ENSG00000005187	1.46e-153	234	99.145	232	2	-3	2	-3/2
ENSG00000112305	ENSG00000112309	0	519	100	519	0	-2	3	-2/3
ENSG00000196805	ENSG00000241794	5.03e-115	150	90	135	15	1	2	1/2
ENSG00000196805	ENSG00000203785	4.25e-88	148	88.514	131	17	3	2	3/2
ENSG00000165125	ENSG00000127412	0	523	81.262	425	98	1	2	1/2
ENSG00000100146	ENSG00000125398	1.02e-127	128	89.062	114	14	2	1	2/1
ENSG00000142615	ENSG00000215704	1.05e-164	258	90.31	233	25	-2	-3	-2/-3
ENSG00000126070	ENSG00000092847	0	708	88.842	629	79	2	3	2/3
ENSG00000125551	ENSG00000183281	0	388	99.742	387	1	2	1	2/1
ENSG00000125551	ENSG00000122194	0	179	89.385	160	19	-3	-2	-3/-2
ENSG00000143515	ENSG00000104043	0	110	88.182	97	13	1	2	1/2
ENSG00000143515	ENSG00000104043	0	110	88.182	97	13	1	2	1/2
ENSG00000164651	ENSG00000217236	1.22e-103	123	96.748	119	4	2	1	2/1
ENSG00000186803	ENSG00000234829	0	274	94.161	258	16	-3	-2	-3/-2
ENSG00000186803	ENSG00000236637	1.54e-179	282	93.262	263	19	1	2	1/2
ENSG00000122435	ENSG00000122477	1.06e-94	174	92.529	161	13	2	-2	2/-2
ENSG00000085265	ENSG00000160339	2.43e-169	234	80.769	189	45	3	2	3/2
ENSG00000143185	ENSG00000143184	2.08e-119	188	95.745	180	8	-2	-3	-2/-3
ENSG00000173535	ENSG00000173530	1.71e-76	111	80.18	89	22	3	1	3/1
ENSG00000011478	ENSG00000138600	9.31e-84	106	81.132	86	20	1	3	1/3
ENSG00000203785	ENSG00000241794	1.35e-124	166	90.964	151	15	1	2	1/2
ENSG00000188603	ENSG00000261832	0	292	100	292	0	-3	-2	-3/-2
ENSG00000172426	ENSG00000096080	1.29e-151	215	95.349	205	10	-2	1	-2/1
ENSG00000196912	ENSG00000135976	0	762	98.95	754	8	1	2	1/2
ENSG00000221995	ENSG00000196535	0	465	100	465	0	3	2	3/2
ENSG00000221995	ENSG00000196535	0	465	100	465	0	3	2	3/2
ENSG00000122194	ENSG00000125551	0	179	89.385	160	19	-2	-3	-2/-3
ENSG00000122194	ENSG00000183281	0	179	88.827	159	20	-2	-3	-2/-3
ENSG00000162520	ENSG00000162521	1.87e-105	125	99.2	124	1	1	-3	1/-3
ENSG00000203859	ENSG00000203857	0	440	84.773	373	67	-1	-2	-1/-2
ENSG00000198835	ENSG00000182963	3.77e-103	106	81.132	86	20	2	3	2/3
ENSG00000106689	ENSG00000143355	4.66e-137	142	85.915	122	20	2	3	2/3
ENSG00000106689	ENSG00000143355	4.66e-137	142	85.915	122	20	2	1	2/1
ENSG00000160803	ENSG00000135018	5.83e-161	130	86.154	112	18	1	3	1/3
ENSG00000160803	ENSG00000188021	1.25e-154	130	81.538	106	24	1	2	1/2
ENSG00000181218	ENSG00000277075	3.67e-64	103	100	103	0	3	1	3/1
ENSG00000196406	ENSG00000198021	3.08e-97	214	83.645	179	35	-1	-2	-1/-2
ENSG00000196406	ENSG00000203926	3.08e-97	214	83.645	179	35	-1	-2	-1/-2
ENSG00000203926	ENSG00000196406	3.13e-109	214	83.645	179	35	-2	-1	-2/-1
ENSG00000143630	ENSG00000138622	0	390	83.333	325	65	3	2	3/2
ENSG00000143630	ENSG00000164588	0	371	83.019	308	63	3	2	3/2
ENSG00000182712	ENSG00000214827	2.31e-90	152	99.342	151	1	-3	-1	-3/-1
ENSG00000188603	ENSG00000261832	0	292	100	292	0	-3	-2	-3/-2
ENSG00000163565	ENSG00000163564	4.57e-178	122	80.328	98	24	2	3	2/3
ENSG00000101182	ENSG00000154611	3.85e-126	219	86.758	190	29	2	1	2/1
ENSG00000177272	ENSG00000111262	0	174	82.184	143	31	3	1	3/1
ENSG00000177272	ENSG00000182255	5.56e-173	147	89.796	132	15	3	2	3/2
ENSG00000188394	ENSG00000011454	0	371	100	371	0	-3	-2	-3/-2
ENSG00000188394	ENSG00000011454	0	371	100	371	0	-1	-3	-1/-3
ENSG00000143801	ENSG00000080815	1.84e-146	237	81.435	193	44	2	3	2/3
ENSG00000143184	ENSG00000143185	5.97e-119	188	95.745	180	8	-3	-2	-3/-2
ENSG00000203857	ENSG00000203859	0	439	83.827	368	71	1	3	1/3
ENSG00000081248	ENSG00000157388	0	318	88.679	282	36	3	1	3/1
ENSG00000081248	ENSG00000157388	0	318	88.679	282	36	3	2	3/2
ENSG00000092847	ENSG00000123908	0	856	82.477	706	150	1	3	1/3
ENSG00000107147	ENSG00000162687	0	480	82.292	395	85	2	1	2/1
ENSG00000203880	ENSG00000168300	7.01e-123	194	83.505	162	32	2	3	2/3
ENSG00000107187	ENSG00000121454	9.39e-141	126	80.952	102	24	3	2	3/2
ENSG00000203950	ENSG00000134590	1.1e-139	186	93.548	174	12	-3	-1	-3/-1
ENSG00000203950	ENSG00000212747	1.68e-137	201	91.045	183	18	-3	-2	-3/-2
ENSG00000072422	ENSG00000008853	0	142	92.254	131	11	1	2	1/2
ENSG00000000460	ENSG00000000457	0	314	98.726	310	4	-3	3	-3/3
ENSG00000196663	ENSG00000156381	2.58e-152	240	100	240	0	-2	1	-2/1
ENSG00000196663	ENSG00000156381	7.85e-142	240	100	240	0	3	-1	3/-1
ENSG00000196663	ENSG00000156381	1.37e-124	240	100	240	0	1	-2	1/-2
ENSG00000116985	ENSG00000183682	0	331	95.77	317	14	-1	-3	-1/-3
ENSG00000244474	ENSG00000240224	0	781	95.519	746	35	2	1	2/1
ENSG00000203618	ENSG00000184702	1.79e-86	125	100	125	0	-3	-1	-3/-1
ENSG00000203618	ENSG00000184702	1.79e-86	125	100	125	0	-3	-1	-3/-1
ENSG00000198961	ENSG00000181191	6.04e-114	129	89.922	116	13	1	2	1/2
ENSG00000124233	ENSG00000124157	0	409	80.44	329	80	-3	-2	-3/-2
ENSG00000198173	ENSG00000189132	0	175	81.143	142	33	1	2	1/2
ENSG00000198173	ENSG00000185448	0	174	84.483	147	27	-2	-1	-2/-1
ENSG00000035403	ENSG00000185009	0	369	100	369	0	-1	2	-1/2
ENSG00000184905	ENSG00000133142	5.37e-106	145	80	116	29	3	2	3/2
ENSG00000143556	ENSG00000184330	8.59e-81	145	88.276	128	17	2	1	2/1
ENSG00000180777	ENSG00000148513	0	286	85.664	245	41	-2	-3	-2/-3
ENSG00000133169	ENSG00000133134	1.58e-79	105	95.238	100	5	1	2	1/2
ENSG00000133169	ENSG00000133134	1.57e-79	105	95.238	100	5	1	2	1/2
ENSG00000143632	ENSG00000159251	0	378	98.942	374	4	2	3	2/3
ENSG00000143632	ENSG00000107796	0	378	97.884	370	8	2	1	2/1
ENSG00000158445	ENSG00000182674	0	481	90.644	436	45	2	1	2/1
ENSG00000172014	ENSG00000260691	0	433	99.538	431	2	1	3	1/3
ENSG00000172014	ENSG00000276203	0	433	99.076	429	4	1	3	1/3
ENSG00000188219	ENSG00000196834	0	1326	96.983	1286	40	1	3	1/3
ENSG00000188219	ENSG00000196604	0	1178	98.642	1162	16	1	2	1/2
ENSG00000136931	ENSG00000116833	3.77e-155	121	89.256	108	13	3	1	3/1
ENSG00000080910	ENSG00000244414	0	172	98.256	169	3	-1	-3	-1/-3
ENSG00000080910	ENSG00000134389	3.31e-132	177	83.051	147	30	-1	-3	-1/-3
ENSG00000162727	ENSG00000228198	0	313	92.971	291	22	1	2	1/2
ENSG00000116785	ENSG00000134365	0	154	90.909	140	14	-3	-2	-3/-2
ENSG00000148513	ENSG00000180777	0	286	83.566	239	47	-1	-3	-1/-3
ENSG00000213648	ENSG00000261052	0	426	99.531	424	2	-1	-2	-1/-2
ENSG00000007341	ENSG00000134245	0	668	99.551	665	3	-2	3	-2/3
ENSG00000240224	ENSG00000243135	0	781	96.287	752	29	1	2	1/2
ENSG00000240224	ENSG00000244474	0	781	95.519	746	35	1	2	1/2
ENSG00000112175	ENSG00000101144	3.19e-171	115	83.478	96	19	1	3	1/3
ENSG00000175265	ENSG00000215252	0	258	100	258	0	-3	-1	-3/-1
ENSG00000025800	ENSG00000196911	0	260	93.462	243	17	1	2	1/2
ENSG00000025800	ENSG00000196911	0	260	93.462	243	17	1	2	1/2
ENSG00000188153	ENSG00000187498	0	230	83.478	192	38	2	3	2/3
ENSG00000187140	ENSG00000186564	6.91e-63	104	91.346	95	9	1	2	1/2
ENSG00000116903	ENSG00000010072	3.29e-127	142	100	142	0	-3	2	-3/2
ENSG00000240038	ENSG00000243480	0	537	95.531	513	24	-2	-1	-2/-1
ENSG00000164430	ENSG00000215193	1.14e-65	105	83.81	88	17	3	2	3/2
ENSG00000116191	ENSG00000136828	0	212	82.547	175	37	3	2	3/2
ENSG00000221866	ENSG00000076356	0	726	81.818	594	132	1	3	1/3
ENSG00000172476	ENSG00000102128	0	242	98.347	238	4	2	3	2/3
ENSG00000183206	ENSG00000278522	0	362	97.514	353	9	-3	-1	-3/-1
ENSG00000183206	ENSG00000166351	0	536	96.455	517	19	1	2	1/2
ENSG00000184330	ENSG00000143556	8.5e-81	145	88.276	128	17	1	2	1/2
ENSG00000131503	ENSG00000254996	0	840	100	840	0	3	2	3/2
ENSG00000124177	ENSG00000171316	0	504	84.325	425	79	2	3	2/3
ENSG00000124177	ENSG00000100888	0	508	83.465	424	84	2	1	2/1
ENSG00000168765	ENSG00000134184	0	306	87.255	267	39	-3	-1	-3/-1
ENSG00000213714	ENSG00000124103	1.97e-127	228	90.351	206	22	1	3	1/3
ENSG00000171345	ENSG00000128422	2.69e-82	113	80.531	91	22	-2	-3	-2/-3
ENSG00000143443	ENSG00000197622	1.54e-88	141	100	141	0	3	-1	3/-1
ENSG00000102030	ENSG00000156269	2.2199999999999998e-95	117	94.017	110	7	1	3	1/3
ENSG00000065243	ENSG00000123143	0	332	80.422	267	65	3	2	3/2
ENSG00000172260	ENSG00000180398	0	126	82.54	104	22	-3	-1	-3/-1
ENSG00000254685	ENSG00000259030	1.93e-81	135	94.815	128	7	2	3	2/3
ENSG00000198889	ENSG00000198354	0	471	86.837	409	62	1	3	1/3
ENSG00000198668	ENSG00000160014	1.25e-98	173	90.751	157	16	3	2	3/2
ENSG00000102359	ENSG00000102362	0	432	100	432	0	3	-1	3/-1
ENSG00000102359	ENSG00000102362	0	432	100	432	0	1	-2	1/-2
ENSG00000124103	ENSG00000213714	2.73e-115	228	90.351	206	22	3	1	3/1
ENSG00000196747	ENSG00000196787	2.06e-76	123	92.683	114	9	3	1	3/1
ENSG00000196747	ENSG00000233822	5.92e-74	109	99.083	108	1	3	-1	3/-1
ENSG00000066382	ENSG00000186732	4.24e-175	286	81.119	232	54	1	2	1/2
ENSG00000198573	ENSG00000196406	2.3e-67	129	97.674	126	3	1	2	1/2
ENSG00000198573	ENSG00000198021	4e-62	129	96.124	124	5	-1	-2	-1/-2
ENSG00000092607	ENSG00000112837	7.54e-158	234	85.47	200	34	2	3	2/3
ENSG00000007341	ENSG00000134245	0	668	99.551	665	3	-2	3	-2/3
ENSG00000170074	ENSG00000182230	0	136	97.794	133	3	3	1	3/1
ENSG00000168148	ENSG00000274750	2.28e-64	125	86.4	108	17	-3	-2	-3/-2
ENSG00000168148	ENSG00000278828	8.98e-79	127	96.85	123	4	1	2	1/2
ENSG00000197385	ENSG00000213799	0	122	81.148	99	23	-2	-3	-2/-3
ENSG00000148842	ENSG00000076685	0	528	100	528	0	1	-2	1/-2
ENSG00000148842	ENSG00000076685	0	528	100	528	0	1	-1	1/-1
ENSG00000151923	ENSG00000116001	0	247	86.235	213	34	1	3	1/3
ENSG00000167136	ENSG00000198917	1.98e-95	122	96.721	118	4	-3	2	-3/2
ENSG00000125484	ENSG00000125485	3.71e-68	122	100	122	0	2	-2	2/-2
ENSG00000125484	ENSG00000125485	3.71e-68	122	100	122	0	2	-1	2/-1
ENSG00000185303	ENSG00000122852	0	393	92.875	365	28	3	2	3/2
ENSG00000124615	ENSG00000146122	4.09e-155	237	100	237	0	3	-3	3/-3
ENSG00000124615	ENSG00000146122	5.19e-146	237	100	237	0	-1	3	-1/3
ENSG00000068383	ENSG00000148826	3.88e-63	100	100	100	0	1	-1	1/-1
ENSG00000068383	ENSG00000148826	1.9e-54	100	100	100	0	-1	1	-1/1
ENSG00000171357	ENSG00000085998	7.69e-138	199	100	199	0	3	-2	3/-2
ENSG00000139675	ENSG00000135486	3.03e-151	211	97.156	205	6	2	1	2/1
ENSG00000146221	ENSG00000178233	1.32e-145	234	100	234	0	2	-1	2/-1
ENSG00000197020	ENSG00000118620	0	591	80.88	478	113	-2	-1	-2/-1
ENSG00000181274	ENSG00000165879	7.17e-108	119	90.756	108	11	3	2	3/2
ENSG00000112144	ENSG00000111837	0	305	83.934	256	49	2	1	2/1
ENSG00000204065	ENSG00000196507	8.18e-130	215	83.721	180	35	-3	-2	-3/-2
ENSG00000204065	ENSG00000196507	3.45e-131	215	83.721	180	35	-3	-1	-3/-1
ENSG00000131721	ENSG00000203989	0	401	100	401	0	-2	-3	-2/-3
ENSG00000116478	ENSG00000196591	0	437	90.618	396	41	1	3	1/3
ENSG00000198205	ENSG00000198455	0	566	95.936	543	23	-3	-2	-3/-2
ENSG00000198205	ENSG00000070476	0	351	80.342	282	69	2	1	2/1
ENSG00000196911	ENSG00000162924	0	396	93.434	370	26	2	1	2/1
ENSG00000124157	ENSG00000124233	0	275	83.273	229	46	-3	-1	-3/-1
ENSG00000203722	ENSG00000131015	5.51e-129	222	88.288	196	26	1	3	1/3
ENSG00000203722	ENSG00000155918	2.7e-128	222	87.838	195	27	1	3	1/3
ENSG00000203722	ENSG00000155918	8.9e-128	222	87.838	195	27	-2	-1	-2/-1
ENSG00000117009	ENSG00000054277	0	504	100	504	0	-1	3	-1/3
ENSG00000196363	ENSG00000196981	0	320	87.188	279	41	1	2	1/2
ENSG00000054282	ENSG00000117020	1.76e-67	114	100	114	0	-1	1	-1/1
ENSG00000198642	ENSG00000003096	0	623	92.295	575	48	3	2	3/2
ENSG00000178761	ENSG00000178802	0	744	100	744	0	2	-2	2/-2
ENSG00000171943	ENSG00000266028	0	340	98.235	334	6	3	2	3/2
ENSG00000196361	ENSG00000162374	0	221	90.045	199	22	3	1	3/1
ENSG00000254415	ENSG00000105501	1.74e-146	222	98.198	218	4	3	1	3/1
ENSG00000143105	ENSG00000111262	8.54e-151	152	84.868	129	23	2	1	2/1
ENSG00000143105	ENSG00000177272	7.11e-149	148	87.838	130	18	2	3	2/3
ENSG00000213397	ENSG00000183479	0	184	100	184	0	3	1	3/1
ENSG00000274791	ENSG00000277203	1.54e-136	136	100	136	0	1	3	1/3
ENSG00000198380	ENSG00000131459	0	446	81.166	362	84	1	3	1/3
ENSG00000168118	ENSG00000213029	2.4e-145	215	100	215	0	2	3	2/3
ENSG00000197360	ENSG00000229676	0	611	97.381	595	16	1	3	1/3
ENSG00000143858	ENSG00000077157	0	703	100	703	0	2	-2	2/-2
ENSG00000097007	ENSG00000143322	0	470	88.298	415	55	3	1	3/1
ENSG00000077458	ENSG00000009780	1.75e-132	114	85.088	97	17	2	1	2/1
ENSG00000196313	ENSG00000272391	0	435	96.782	421	14	-3	-1	-3/-1
ENSG00000119285	ENSG00000116977	0	655	100	655	0	-3	1	-3/1
ENSG00000119285	ENSG00000116977	0	655	100	655	0	-3	3	-3/3
ENSG00000127603	ENSG00000151914	0	188	83.511	157	31	2	1	2/1
ENSG00000240849	ENSG00000124208	2.48e-157	231	100	231	0	2	1	2/1
ENSG00000203989	ENSG00000131721	0	401	100	401	0	-3	-2	-3/-2
ENSG00000169760	ENSG00000165246	0	357	81.793	292	65	3	1	3/1
ENSG00000150337	ENSG00000198019	0	198	98.99	196	2	-2	-1	-2/-1
ENSG00000150337	ENSG00000198019	6.13e-178	198	98.99	196	2	3	2	3/2
ENSG00000116726	ENSG00000204510	0	431	84.455	364	67	1	3	1/3
ENSG00000116726	ENSG00000204510	0	431	84.455	364	67	1	3	1/3
ENSG00000278828	ENSG00000203852	1.67e-86	137	99.27	136	1	2	1	2/1
ENSG00000278828	ENSG00000203811	1.67e-86	137	99.27	136	1	2	1	2/1
ENSG00000198380	ENSG00000131459	0	446	81.166	362	84	1	3	1/3
ENSG00000128335	ENSG00000100342	0	170	84.706	144	26	1	2	1/2
ENSG00000122136	ENSG00000171102	1.79e-142	229	94.323	216	13	-3	-2	-3/-2
ENSG00000101811	ENSG00000177613	0	216	86.111	186	30	2	1	2/1
ENSG00000203811	ENSG00000278828	2.31e-86	137	99.27	136	1	1	2	1/2
ENSG00000138161	ENSG00000213185	6.6e-74	119	95.798	114	5	2	3	2/3
ENSG00000197329	ENSG00000139946	0	411	81.752	336	75	3	2	3/2
ENSG00000137193	ENSG00000198355	2.7e-134	194	80.928	157	37	2	1	2/1
ENSG00000163216	ENSG00000241794	4.26e-108	160	89.375	143	17	2	1	2/1
ENSG00000107317	ENSG00000284341	1.07e-145	211	100	211	0	3	2	3/2
ENSG00000186340	ENSG00000137801	0	259	83.012	215	44	2	1	2/1
ENSG00000101109	ENSG00000104375	0	303	91.419	277	26	3	2	3/2
ENSG00000102362	ENSG00000102359	0	432	100	432	0	1	-3	1/-3
ENSG00000102362	ENSG00000102359	0	432	100	432	0	-1	3	-1/3
ENSG00000102362	ENSG00000102359	0	432	100	432	0	-2	1	-2/1
ENSG00000165841	ENSG00000138109	0	518	90.541	469	49	2	1	2/1
ENSG00000198471	ENSG00000175077	2.46e-96	127	92.126	117	10	-1	-2	-1/-2
ENSG00000130827	ENSG00000114554	0	623	83.949	523	100	2	1	2/1
ENSG00000130827	ENSG00000076356	0	272	80.147	218	54	2	3	2/3
ENSG00000166913	ENSG00000164924	5.15e-134	239	85.774	205	34	2	1	2/1
ENSG00000264343	ENSG00000134250	2.86e-171	246	97.561	240	6	1	3	1/3
ENSG00000196693	ENSG00000189180	0	812	92.611	752	60	2	1	2/1
ENSG00000196475	ENSG00000198814	0	556	88.309	491	65	1	3	1/3
ENSG00000107854	ENSG00000173273	0	383	86.162	330	53	2	3	2/3
ENSG00000188004	ENSG00000158714	0	327	99.388	325	2	2	-1	2/-1
ENSG00000196411	ENSG00000182580	0	392	81.888	321	71	2	3	2/3
ENSG00000198830	ENSG00000126814	0	177	85.876	152	25	2	1	2/1
ENSG00000174876	ENSG00000187733	0	538	100	538	0	-3	-1	-3/-1
ENSG00000162385	ENSG00000111196	4.83e-97	148	98.649	146	2	1	2	1/2
ENSG00000242366	ENSG00000244122	0	426	92.019	392	34	-3	-1	-3/-1
ENSG00000242366	ENSG00000241119	0	646	98.452	636	10	1	2	1/2
ENSG00000186288	ENSG00000184388	0	269	99.257	267	2	-1	-3	-1/-3
ENSG00000099284	ENSG00000113648	1.44e-151	116	84.483	98	18	1	2	1/2
ENSG00000272514	ENSG00000213204	0	666	100	666	0	2	3	2/3
ENSG00000143858	ENSG00000077157	0	703	100	703	0	3	-2	3/-2
ENSG00000096080	ENSG00000172426	4.84e-152	215	95.349	205	10	1	-2	1/-2
ENSG00000198874	ENSG00000277149	0	659	96.358	635	24	-3	-1	-3/-1
ENSG00000125356	ENSG00000125352	1.9e-73	113	100	113	0	1	-2	1/-2
ENSG00000125356	ENSG00000125352	3.32e-72	113	100	113	0	-3	1	-3/1
ENSG00000197183	ENSG00000101746	2.59e-85	115	81.739	94	21	3	2	3/2
ENSG00000214435	ENSG00000270316	0	753	99.602	750	3	3	2	3/2
ENSG00000244122	ENSG00000242366	0	426	92.019	392	34	-1	-3	-1/-3
ENSG00000166136	ENSG00000255339	1.93e-155	215	100	215	0	2	1	2/1
ENSG00000112208	ENSG00000112210	0	790	100	790	0	1	-2	1/-2
ENSG00000116459	ENSG00000116455	1.47e-74	126	88.095	111	15	1	-3	1/-3
ENSG00000102144	ENSG00000170950	0	421	87.173	367	54	3	1	3/1
ENSG00000196550	ENSG00000215784	0	347	98.559	342	5	-1	-3	-1/-3
ENSG00000196550	ENSG00000263513	0	347	98.559	342	5	-1	-2	-1/-2
ENSG00000184388	ENSG00000186288	0	269	99.257	267	2	-3	-1	-3/-1
ENSG00000117228	ENSG00000117226	0	398	88.191	351	47	2	3	2/3
ENSG00000054277	ENSG00000117009	0	504	100	504	0	3	-1	3/-1
ENSG00000172572	ENSG00000152270	0	128	82.031	105	23	2	3	2/3
ENSG00000162409	ENSG00000132356	0	243	82.716	201	42	1	3	1/3
ENSG00000076356	ENSG00000221866	0	634	84.227	534	100	3	1	3/1
ENSG00000076356	ENSG00000221866	0	634	84.227	534	100	3	2	3/2
ENSG00000102076	ENSG00000269433	0	419	96.181	403	16	-3	-1	-3/-1
ENSG00000156875	ENSG00000148110	0	374	84.225	315	59	2	3	2/3
ENSG00000143768	ENSG00000243709	0	335	95.821	321	14	2	3	2/3
ENSG00000204632	ENSG00000206503	0	317	83.912	266	51	1	3	1/3
ENSG00000158764	ENSG00000179914	0	283	88.693	251	32	2	3	2/3
ENSG00000189064	ENSG00000236362	6.53e-95	127	99.213	126	1	3	2	3/2
ENSG00000189064	ENSG00000274274	5.01e-92	127	98.425	125	2	3	2	3/2
ENSG00000198021	ENSG00000196406	3.13e-109	214	83.645	179	35	-2	-1	-2/-1
ENSG00000187733	ENSG00000237763	0	538	100	538	0	-1	-3	-1/-3
ENSG00000187733	ENSG00000174876	0	537	100	537	0	-1	-3	-1/-3
ENSG00000172426	ENSG00000096080	1.26e-151	215	95.349	205	10	-2	1	-2/1
ENSG00000166984	ENSG00000203690	0	361	97.784	353	8	3	1	3/1
ENSG00000160094	ENSG00000126746	6.17e-113	172	80.233	138	34	1	3	1/3
ENSG00000143842	ENSG00000134532	3.17e-78	115	82.609	95	20	2	1	2/1
ENSG00000168925	ENSG00000168928	4.86e-158	154	96.104	148	6	-3	-1	-3/-1
ENSG00000148826	ENSG00000163623	7.98e-90	122	82.787	101	21	3	1	3/1
ENSG00000148826	ENSG00000068383	3.47e-63	100	100	100	0	-1	1	-1/1
