GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0070035	purine NTP-dependent helicase activity	7	1105	ENSG00000153922	CHD1
GO:0015294	solute:cation symporter activity	7	10723	ENSG00000113504	SLC12A7
GO:0016651	oxidoreductase activity, acting on NAD(P)H	7	8564	ENSG00000117009	KMO
GO:0003777	microtubule motor activity	7	4628	ENSG00000133026	MYH10
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	7	84669	ENSG00000170832	USP32
GO:0101005	ubiquitinyl hydrolase activity	7	84669	ENSG00000170832	USP32
GO:0005267	potassium channel activity	7	10021	ENSG00000138622	HCN4
GO:0019783	ubiquitin-like protein-specific protease activity	7	84669	ENSG00000170832	USP32
GO:0001653	peptide receptor activity	7	3577	ENSG00000163464	CXCR1
GO:0016247	channel regulator activity	7	149111	ENSG00000143786	CNIH3
GO:0005319	lipid transporter activity	7	79895	ENSG00000104043	ATP8B4
GO:0003774	motor activity	7	4628	ENSG00000133026	MYH10
GO:0005057	signal transducer activity, downstream of receptor	7	5159	ENSG00000113721	PDGFRB
GO:0061134	peptidase regulator activity	7	4323	ENSG00000157227	MMP14
GO:0016791	phosphatase activity	7	248	ENSG00000163295	ALPI
GO:0005344	oxygen carrier activity	6	3048	ENSG00000196565	HBG2
GO:0042166	acetylcholine binding	6	1139	ENSG00000175344	CHRNA7
GO:0015464	acetylcholine receptor activity	6	1139	ENSG00000175344	CHRNA7
GO:0035198	miRNA binding	6	9782	ENSG00000280987	MATR3
GO:0035198	miRNA binding	6	9782	ENSG00000015479	MATR3
GO:0043539	protein serine/threonine kinase activator activity	6	808	ENSG00000160014	CALM3
GO:0043539	protein serine/threonine kinase activator activity	6	808	ENSG00000198668	CALM3
GO:0061980	regulatory RNA binding	6	9782	ENSG00000280987	MATR3
GO:0061980	regulatory RNA binding	6	9782	ENSG00000015479	MATR3
GO:0016790	thiolester hydrolase activity	6	2194	ENSG00000169710	FASN
GO:0004601	peroxidase activity	6	3040	ENSG00000188536	HBA2
GO:0031492	nucleosomal DNA binding	6	3151	ENSG00000198830	HMGN2
GO:0005048	signal sequence binding	6	10945	ENSG00000105438	KDELR1
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	6	3040	ENSG00000188536	HBA2
GO:0016860	intramolecular oxidoreductase activity	6	4351	ENSG00000178802	MPI
GO:0001191	transcriptional repressor activity, RNA polymerase II transcription factor binding	6	140290	ENSG00000242220	TCP10L
GO:0008146	sulfotransferase activity	6	9953	ENSG00000125430	HS3ST3B1
GO:0043022	ribosome binding	6	55176	ENSG00000065665	SEC61A2
GO:0033293	monocarboxylic acid binding	6	54576	ENSG00000242366	UGT1A8
GO:0003730	mRNA 3'-UTR binding	6	10642	ENSG00000159217	IGF2BP1
GO:0070063	RNA polymerase binding	6	5479	ENSG00000166794	PPIB
GO:0070405	ammonium ion binding	6	1139	ENSG00000175344	CHRNA7
GO:0003727	single-stranded RNA binding	6	57332	ENSG00000141570	CBX8
GO:0016209	antioxidant activity	6	3040	ENSG00000188536	HBA2
GO:0008081	phosphoric diester hydrolase activity	6	5140	ENSG00000152270	PDE3B
GO:0140101	catalytic activity, acting on a tRNA	6	339175	ENSG00000087995	METTL2A
GO:0008528	G-protein coupled peptide receptor activity	6	3577	ENSG00000163464	CXCR1
GO:0016874	ligase activity	6	159	ENSG00000035687	ADSS
GO:0003735	structural constituent of ribosome	6	6191	ENSG00000198034	RPS4X
GO:0019902	phosphatase binding	6	6801	ENSG00000115808	STRN
GO:0051015	actin filament binding	6	4628	ENSG00000133026	MYH10
GO:0004713	protein tyrosine kinase activity	6	5159	ENSG00000113721	PDGFRB
GO:0030414	peptidase inhibitor activity	6	280664	ENSG00000182931	WFDC10B
GO:0008022	protein C-terminus binding	6	2033	ENSG00000100393	EP300
GO:0035091	phosphatidylinositol binding	6	157807	ENSG00000177182	CLVS1
GO:0004126	cytidine deaminase activity	5	200316	ENSG00000128394	APOBEC3F
GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	5	5140	ENSG00000152270	PDE3B
GO:0022848	acetylcholine-gated cation-selective channel activity	5	1139	ENSG00000175344	CHRNA7
GO:0004383	guanylate cyclase activity	5	111	ENSG00000173175	ADCY5
GO:0004016	adenylate cyclase activity	5	111	ENSG00000173175	ADCY5
GO:0016849	phosphorus-oxygen lyase activity	5	111	ENSG00000173175	ADCY5
GO:0009975	cyclase activity	5	111	ENSG00000173175	ADCY5
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	5	5140	ENSG00000152270	PDE3B
GO:0004112	cyclic-nucleotide phosphodiesterase activity	5	5140	ENSG00000152270	PDE3B
GO:0042605	peptide antigen binding	5	3123	ENSG00000196126	HLA-DRB1
GO:0001106	RNA polymerase II transcription corepressor activity	5	9096	ENSG00000112837	TBX18
GO:0008175	tRNA methyltransferase activity	5	339175	ENSG00000087995	METTL2A
GO:0005217	intracellular ligand-gated ion channel activity	5	348980	ENSG00000164588	HCN1
GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	5	200316	ENSG00000128394	APOBEC3F
GO:0043531	ADP binding	5	3008	ENSG00000168298	HIST1H1E
GO:0019239	deaminase activity	5	200316	ENSG00000128394	APOBEC3F
GO:0048487	beta-tubulin binding	5	23710	ENSG00000139112	GABARAPL1
GO:0030551	cyclic nucleotide binding	5	348980	ENSG00000164588	HCN1
GO:0004712	protein serine/threonine/tyrosine kinase activity	5	5595	ENSG00000102882	MAPK3
GO:0001102	RNA polymerase II activating transcription factor binding	5	2033	ENSG00000100393	EP300
GO:0008009	chemokine activity	5	6374	ENSG00000163735	CXCL5
GO:0003743	translation initiation factor activity	5	9669	ENSG00000158417	EIF5B
GO:0051287	NAD binding	5	11162	ENSG00000170917	NUDT6
GO:0015179	L-amino acid transmembrane transporter activity	5	83884	ENSG00000120329	SLC25A2
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	5	221357	ENSG00000182793	GSTA5
GO:0099516	ion antiporter activity	5	292	ENSG00000005022	SLC25A5
GO:0008173	RNA methyltransferase activity	5	339175	ENSG00000087995	METTL2A
GO:0048365	Rac GTPase binding	5	8997	ENSG00000160145	KALRN
GO:0033613	activating transcription factor binding	5	2033	ENSG00000100393	EP300
GO:0001618	virus receptor activity	5	3304	ENSG00000204388	HSPA1B
GO:0104005	hijacked molecular function	5	3304	ENSG00000204388	HSPA1B
GO:0004843	thiol-dependent ubiquitin-specific protease activity	5	8287	ENSG00000114374	USP9Y
GO:0015171	amino acid transmembrane transporter activity	5	83884	ENSG00000120329	SLC25A2
GO:0005254	chloride channel activity	5	2559	ENSG00000145863	GABRA6
GO:0008094	DNA-dependent ATPase activity	5	6594	ENSG00000102038	SMARCA1
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	5	1108	ENSG00000111642	CHD4
GO:0008276	protein methyltransferase activity	5	10498	ENSG00000142453	CARM1
GO:0005496	steroid binding	5	54576	ENSG00000242366	UGT1A8
GO:0008170	N-methyltransferase activity	5	10498	ENSG00000142453	CARM1
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	5	284004	ENSG00000169660	HEXDC
GO:0003697	single-stranded DNA binding	5	4904	ENSG00000065978	YBX1
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	5	344905	ENSG00000187527	ATP13A5
GO:0005178	integrin binding	5	4323	ENSG00000157227	MMP14
GO:0044325	ion channel binding	5	808	ENSG00000160014	CALM3
GO:0044325	ion channel binding	5	808	ENSG00000198668	CALM3
GO:0031072	heat shock protein binding	5	23234	ENSG00000213551	DNAJC9
GO:0051082	unfolded protein binding	5	5479	ENSG00000166794	PPIB
GO:0004702	signal transducer, downstream of receptor, with serine/threonine kinase activity	5	5159	ENSG00000113721	PDGFRB
GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	5	344905	ENSG00000187527	ATP13A5
GO:0015399	primary active transmembrane transporter activity	5	344905	ENSG00000187527	ATP13A5
GO:0016798	hydrolase activity, acting on glycosyl bonds	5	284004	ENSG00000169660	HEXDC
GO:0019842	vitamin binding	5	2194	ENSG00000169710	FASN
GO:0004866	endopeptidase inhibitor activity	5	6318	ENSG00000206073	SERPINB4
GO:0061135	endopeptidase regulator activity	5	6318	ENSG00000206073	SERPINB4
GO:0015651	quaternary ammonium group transmembrane transporter activity	4	6584	ENSG00000197375	SLC22A5
GO:0061608	nuclear import signal receptor activity	4	3840	ENSG00000186432	KPNA4
GO:0017154	semaphorin receptor activity	4	55558	ENSG00000130827	PLXNA3
GO:0008179	adenylate cyclase binding	4	111	ENSG00000173175	ADCY5
GO:0016863	intramolecular oxidoreductase activity, transposing C=C bonds	4	3284	ENSG00000203859	HSD3B2
GO:0004708	MAP kinase kinase activity	4	5595	ENSG00000102882	MAPK3
GO:0004697	protein kinase C activity	4	5583	ENSG00000027075	PRKCH
GO:0070492	oligosaccharide binding	4	3965	ENSG00000168961	LGALS9
GO:0031489	myosin V binding	4	115827	ENSG00000152932	RAB3C
GO:0005402	carbohydrate:cation symporter activity	4	9962	ENSG00000089057	SLC23A2
GO:0140142	nucleocytoplasmic carrier activity	4	3840	ENSG00000186432	KPNA4
GO:0004012	phospholipid-translocating ATPase activity	4	10079	ENSG00000054793	ATP9A
GO:0070696	transmembrane receptor protein serine/threonine kinase binding	4	353500	ENSG00000183682	BMP8A
GO:0033612	receptor serine/threonine kinase binding	4	353500	ENSG00000183682	BMP8A
GO:0070330	aromatase activity	4	1553	ENSG00000197838	CYP2A13
GO:0015145	monosaccharide transmembrane transporter activity	4	9962	ENSG00000089057	SLC23A2
GO:0030552	cAMP binding	4	348980	ENSG00000164588	HCN1
GO:0015101	organic cation transmembrane transporter activity	4	6584	ENSG00000197375	SLC22A5
GO:0043425	bHLH transcription factor binding	4	1387	ENSG00000005339	CREBBP
GO:0004683	calmodulin-dependent protein kinase activity	4	816	ENSG00000058404	CAMK2B
GO:0008139	nuclear localization sequence binding	4	3840	ENSG00000186432	KPNA4
GO:0033764	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	4	1109	ENSG00000198610	AKR1C4
GO:0051119	sugar transmembrane transporter activity	4	9962	ENSG00000089057	SLC23A2
GO:0004364	glutathione transferase activity	4	221357	ENSG00000182793	GSTA5
GO:0099604	ligand-gated calcium channel activity	4	6262	ENSG00000198626	RYR2
GO:0097718	disordered domain specific binding	4	801	ENSG00000198668	CALM1
GO:0016894	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters	4	79008	ENSG00000181625	SLX1B
GO:0016229	steroid dehydrogenase activity	4	1109	ENSG00000198610	AKR1C4
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	4	6664	ENSG00000176887	SOX11
GO:0015144	carbohydrate transmembrane transporter activity	4	9962	ENSG00000089057	SLC23A2
GO:0043394	proteoglycan binding	4	2220	ENSG00000160339	FCN2
GO:0030331	estrogen receptor binding	4	25879	ENSG00000164934	DCAF13
GO:0001221	transcription cofactor binding	4	6613	ENSG00000188612	SUMO2
GO:0048020	CCR chemokine receptor binding	4	6375	ENSG00000143184	XCL1
GO:0060590	ATPase regulator activity	4	5867	ENSG00000168118	RAB4A
GO:0000993	RNA polymerase II core binding	4	57805	ENSG00000158941	CCAR2
GO:0031593	polyubiquitin modification-dependent protein binding	4	254225	ENSG00000166439	RNF169
GO:0005160	transforming growth factor beta receptor binding	4	656	ENSG00000116985	BMP8B
GO:0005080	protein kinase C binding	4	7532	ENSG00000170027	YWHAG
GO:0043175	RNA polymerase core enzyme binding	4	57805	ENSG00000158941	CCAR2
GO:0045182	translation regulator activity	4	10643	ENSG00000136231	IGF2BP3
GO:0043621	protein self-association	4	6262	ENSG00000198626	RYR2
GO:0005548	phospholipid transporter activity	4	10079	ENSG00000054793	ATP9A
GO:0019843	rRNA binding	4	6191	ENSG00000198034	RPS4X
GO:0097110	scaffold protein binding	4	5604	ENSG00000169032	MAP2K1
GO:0001098	basal transcription machinery binding	4	57805	ENSG00000158941	CCAR2
GO:0001099	basal RNA polymerase II transcription machinery binding	4	57805	ENSG00000158941	CCAR2
GO:0016597	amino acid binding	4	2747	ENSG00000182890	GLUD2
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	4	1109	ENSG00000198610	AKR1C4
GO:0005518	collagen binding	4	7057	ENSG00000137801	THBS1
GO:0003725	double-stranded RNA binding	4	26523	ENSG00000092847	AGO1
GO:0004004	ATP-dependent RNA helicase activity	4	79039	ENSG00000123064	DDX54
GO:0019829	cation-transporting ATPase activity	4	84239	ENSG00000127249	ATP13A4
GO:0003684	damaged DNA binding	4	51455	ENSG00000135945	REV1
GO:0003724	RNA helicase activity	4	79039	ENSG00000123064	DDX54
GO:0004536	deoxyribonuclease activity	4	2021	ENSG00000167136	ENDOG
GO:0008186	RNA-dependent ATPase activity	4	79039	ENSG00000123064	DDX54
GO:0022853	active ion transmembrane transporter activity	4	84239	ENSG00000127249	ATP13A4
GO:0042625	ATPase coupled ion transmembrane transporter activity	4	84239	ENSG00000127249	ATP13A4
GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity	4	2247	ENSG00000138685	FGF2
GO:0048029	monosaccharide binding	4	79701	ENSG00000181396	OGFOD3
GO:0002039	p53 binding	4	117584	ENSG00000092871	RFFL
GO:0016835	carbon-oxygen lyase activity	4	11238	ENSG00000169239	CA5B
GO:0046332	SMAD binding	4	8239	ENSG00000124486	USP9X
GO:0072341	modified amino acid binding	4	2944	ENSG00000134184	GSTM1
GO:0015370	solute:sodium symporter activity	4	9962	ENSG00000089057	SLC23A2
GO:0051117	ATPase binding	4	5899	ENSG00000144118	RALB
GO:0051213	dioxygenase activity	4	79701	ENSG00000181396	OGFOD3
GO:0051087	chaperone binding	4	6904	ENSG00000141556	TBCD
GO:1902936	phosphatidylinositol bisphosphate binding	4	23527	ENSG00000114331	ACAP2
GO:0004540	ribonuclease activity	4	6037	ENSG00000169397	RNASE3
GO:0015078	proton transmembrane transporter activity	4	27109	ENSG00000125375	ATP5S
GO:0019838	growth factor binding	4	7057	ENSG00000137801	THBS1
GO:0016779	nucleotidyltransferase activity	4	51455	ENSG00000135945	REV1
GO:0052689	carboxylic ester hydrolase activity	4	26027	ENSG00000162390	ACOT11
GO:1901981	phosphatidylinositol phosphate binding	4	23527	ENSG00000114331	ACAP2
GO:0032395	MHC class II receptor activity	3	3118	ENSG00000237541	HLA-DQA2
GO:0005221	intracellular cyclic nucleotide activated cation channel activity	3	348980	ENSG00000164588	HCN1
GO:0019211	phosphatase activator activity	3	801	ENSG00000198668	CALM1
GO:0032052	bile acid binding	3	1645	ENSG00000187134	AKR1C1
GO:0043855	cyclic nucleotide-gated ion channel activity	3	348980	ENSG00000164588	HCN1
GO:0008093	cytoskeletal adaptor activity	3	23299	ENSG00000185963	BICD2
GO:0035925	mRNA 3'-UTR AU-rich region binding	3	80149	ENSG00000163874	ZC3H12A
GO:0070410	co-SMAD binding	3	8928	ENSG00000160973	FOXH1
GO:0001161	intronic transcription regulatory region sequence-specific DNA binding	3	11023	ENSG00000148704	VAX1
GO:0034450	ubiquitin-ubiquitin ligase activity	3	57162	ENSG00000197329	PELI1
GO:0044213	intronic transcription regulatory region DNA binding	3	11023	ENSG00000148704	VAX1
GO:0031432	titin binding	3	801	ENSG00000198668	CALM1
GO:0032794	GTPase activating protein binding	3	2773	ENSG00000065135	GNAI3
GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	3	5139	ENSG00000172572	PDE3A
GO:0004551	nucleotide diphosphatase activity	3	55190	ENSG00000196368	NUDT11
GO:0008353	RNA polymerase II carboxy-terminal domain kinase activity	3	8812	ENSG00000090061	CCNK
GO:0015215	nucleotide transmembrane transporter activity	3	291	ENSG00000151729	SLC25A4
GO:0045236	CXCR chemokine receptor binding	3	6374	ENSG00000163735	CXCL5
GO:0001972	retinoic acid binding	3	54577	ENSG00000244122	UGT1A7
GO:0035173	histone kinase activity	3	5563	ENSG00000162409	PRKAA2
GO:0047617	acyl-CoA hydrolase activity	3	26027	ENSG00000162390	ACOT11
GO:0070577	lysine-acetylated histone binding	3	29117	ENSG00000166164	BRD7
GO:0140033	acetylation-dependent protein binding	3	29117	ENSG00000166164	BRD7
GO:0005234	extracellularly glutamate-gated ion channel activity	3	2905	ENSG00000161509	GRIN2C
GO:0099095	ligand-gated anion channel activity	3	2559	ENSG00000145863	GABRA6
GO:0005212	structural constituent of eye lens	3	1418	ENSG00000168582	CRYGA
GO:0016289	CoA hydrolase activity	3	26027	ENSG00000162390	ACOT11
GO:0008327	methyl-CpG binding	3	284428	ENSG00000237247	MBD3L5
GO:0051184	cofactor transmembrane transporter activity	3	9963	ENSG00000170482	SLC23A1
GO:0008106	alcohol dehydrogenase (NADP+) activity	3	1645	ENSG00000187134	AKR1C1
GO:0016889	endodeoxyribonuclease activity, producing 3'-phosphomonoesters	3	200558	ENSG00000169621	APLF
GO:0042813	Wnt-activated receptor activity	3	2535	ENSG00000180340	FZD2
GO:0005248	voltage-gated sodium channel activity	3	348980	ENSG00000164588	HCN1
GO:0030742	GTP-dependent protein binding	3	115827	ENSG00000152932	RAB3C
GO:0048027	mRNA 5'-UTR binding	3	10642	ENSG00000159217	IGF2BP1
GO:0070840	dynein complex binding	3	23299	ENSG00000185963	BICD2
GO:0015605	organophosphate ester transmembrane transporter activity	3	291	ENSG00000151729	SLC25A4
GO:0004190	aspartic-type endopeptidase activity	3	643847	ENSG00000229183	PGA4
GO:0017091	AU-rich element binding	3	80149	ENSG00000163874	ZC3H12A
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	3	253725	ENSG00000172661	WASHC2C
GO:0090482	vitamin transmembrane transporter activity	3	9963	ENSG00000170482	SLC23A1
GO:0001637	G-protein coupled chemoattractant receptor activity	3	3579	ENSG00000180871	CXCR2
GO:0004950	chemokine receptor activity	3	3579	ENSG00000180871	CXCR2
GO:0070001	aspartic-type peptidase activity	3	643847	ENSG00000229183	PGA4
GO:0001671	ATPase activator activity	3	5867	ENSG00000168118	RAB4A
GO:0004033	aldo-keto reductase (NADP) activity	3	1645	ENSG00000187134	AKR1C1
GO:0005184	neuropeptide hormone activity	3	551	ENSG00000101200	AVP
GO:0015491	cation:cation antiporter activity	3	283652	ENSG00000188467	SLC24A5
GO:0001530	lipopolysaccharide binding	3	245909	ENSG00000186579	DEFB106A
GO:0017147	Wnt-protein binding	3	2535	ENSG00000180340	FZD2
GO:0005501	retinoid binding	3	54577	ENSG00000244122	UGT1A7
GO:0015298	solute:cation antiporter activity	3	283652	ENSG00000188467	SLC24A5
GO:0019840	isoprenoid binding	3	54577	ENSG00000244122	UGT1A7
GO:0004003	ATP-dependent DNA helicase activity	3	1106	ENSG00000173575	CHD2
GO:0005310	dicarboxylic acid transmembrane transporter activity	3	81034	ENSG00000164933	SLC25A32
GO:0015932	nucleobase-containing compound transmembrane transporter activity	3	291	ENSG00000151729	SLC25A4
GO:1990841	promoter-specific chromatin binding	3	6663	ENSG00000100146	SOX10
GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	3	79008	ENSG00000181625	SLX1B
