GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0002577	regulation of antigen processing and presentation	1	7057	ENSG00000137801	THBS1
GO:0006586	indolalkylamine metabolic process	1	8564	ENSG00000117009	KMO
GO:0006743	ubiquinone metabolic process	1	51004	ENSG00000119723	COQ6
GO:0007220	Notch receptor processing	1	4904	ENSG00000065978	YBX1
GO:0007625	grooming behavior	1	5020	ENSG00000101405	OXT
GO:0009070	serine family amino acid biosynthetic process	1	63826	ENSG00000167720	SRR
GO:0009200	deoxyribonucleoside triphosphate metabolic process	1	9519	ENSG00000028839	TBPL1
GO:0010042	response to manganese ion	1	1965	ENSG00000134001	EIF2S1
GO:0017085	response to insecticide	1	80149	ENSG00000163874	ZC3H12A
GO:0030502	negative regulation of bone mineralization	1	6662	ENSG00000125398	SOX9
GO:0032460	negative regulation of protein oligomerization	1	2033	ENSG00000100393	EP300
GO:0032717	negative regulation of interleukin-8 production	1	10333	ENSG00000174130	TLR6
GO:0033630	positive regulation of cell adhesion mediated by integrin	1	5881	ENSG00000169750	RAC3
GO:0034143	regulation of toll-like receptor 4 signaling pathway	1	57162	ENSG00000197329	PELI1
GO:0035067	negative regulation of histone acetylation	1	26155	ENSG00000188976	NOC2L
GO:0035089	establishment of apical/basal cell polarity	1	2294	ENSG00000103241	FOXF1
GO:0036159	inner dynein arm assembly	1	387885	ENSG00000186710	CFAP73
GO:0036315	cellular response to sterol	1	3638	ENSG00000186480	INSIG1
GO:0036342	post-anal tail morphogenesis	1	89780	ENSG00000154342	WNT3A
GO:0039535	regulation of RIG-I signaling pathway	1	55601	ENSG00000137628	DDX60
GO:0044241	lipid digestion	1	1645	ENSG00000187134	AKR1C1
GO:0045683	negative regulation of epidermis development	1	79977	ENSG00000083307	GRHL2
GO:0048026	positive regulation of mRNA splicing, via spliceosome	1	27316	ENSG00000147274	RBMX
GO:0048243	norepinephrine secretion	1	5020	ENSG00000101405	OXT
GO:0051299	centrosome separation	1	9371	ENSG00000101350	KIF3B
GO:0051818	disruption of cells of other organism involved in symbiotic interaction	1	5196	ENSG00000163737	PF4
GO:0055119	relaxation of cardiac muscle	1	2946	ENSG00000213366	GSTM2
GO:0060294	cilium movement involved in cell motility	1	221421	ENSG00000172426	RSPH9
GO:0060572	morphogenesis of an epithelial bud	1	7482	ENSG00000134245	WNT2B
GO:0060977	coronary vasculature morphogenesis	1	5159	ENSG00000113721	PDGFRB
GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	1	8812	ENSG00000090061	CCNK
GO:0070935	3'-UTR-mediated mRNA stabilization	1	8531	ENSG00000060138	YBX3
GO:0071605	monocyte chemotactic protein-1 production	1	3965	ENSG00000168961	LGALS9
GO:0071637	regulation of monocyte chemotactic protein-1 production	1	3965	ENSG00000168961	LGALS9
GO:0072576	liver morphogenesis	1	89780	ENSG00000154342	WNT3A
GO:0090026	positive regulation of monocyte chemotaxis	1	6278	ENSG00000143556	S100A7
GO:0090185	negative regulation of kidney development	1	6495	ENSG00000126778	SIX1
GO:0090201	negative regulation of release of cytochrome c from mitochondria	1	551	ENSG00000101200	AVP
GO:0090280	positive regulation of calcium ion import	1	5159	ENSG00000113721	PDGFRB
GO:0097067	cellular response to thyroid hormone stimulus	1	6495	ENSG00000126778	SIX1
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	1	7057	ENSG00000137801	THBS1
GO:1903830	magnesium ion transmembrane transport	1	54805	ENSG00000148842	CNNM2
GO:2000001	regulation of DNA damage checkpoint	1	57805	ENSG00000158941	CCAR2
GO:2000738	positive regulation of stem cell differentiation	1	6662	ENSG00000125398	SOX9
GO:0002313	mature B cell differentiation involved in immune response	1	4853	ENSG00000134250	NOTCH2
GO:0002320	lymphoid progenitor cell differentiation	1	6659	ENSG00000124766	SOX4
GO:0002363	alpha-beta T cell lineage commitment	1	4063	ENSG00000122224	LY9
GO:0002374	cytokine secretion involved in immune response	1	5595	ENSG00000102882	MAPK3
GO:0006677	glycosylceramide metabolic process	1	5562	ENSG00000132356	PRKAA1
GO:0007250	activation of NF-kappaB-inducing kinase activity	1	10333	ENSG00000174130	TLR6
GO:0007350	blastoderm segmentation	1	6926	ENSG00000135111	TBX3
GO:0010224	response to UV-B	1	7508	ENSG00000154767	XPC
GO:0010544	negative regulation of platelet activation	1	5156	ENSG00000134853	PDGFRA
GO:0010592	positive regulation of lamellipodium assembly	1	5880	ENSG00000128340	RAC2
GO:0010829	negative regulation of glucose transmembrane transport	1	5562	ENSG00000132356	PRKAA1
GO:0015693	magnesium ion transport	1	54805	ENSG00000148842	CNNM2
GO:0030540	female genitalia development	1	6926	ENSG00000135111	TBX3
GO:0030859	polarized epithelial cell differentiation	1	2294	ENSG00000103241	FOXF1
GO:0030903	notochord development	1	6662	ENSG00000125398	SOX9
GO:0030952	establishment or maintenance of cytoskeleton polarity	1	54509	ENSG00000139725	RHOF
GO:0032026	response to magnesium ion	1	7057	ENSG00000137801	THBS1
GO:0032682	negative regulation of chemokine production	1	3965	ENSG00000168961	LGALS9
GO:0033599	regulation of mammary gland epithelial cell proliferation	1	3202	ENSG00000106004	HOXA5
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	1	23205	ENSG00000103740	ACSBG1
GO:0036303	lymph vessel morphogenesis	1	54345	ENSG00000203883	SOX18
GO:0045653	negative regulation of megakaryocyte differentiation	1	5196	ENSG00000163737	PF4
GO:0045655	regulation of monocyte differentiation	1	677	ENSG00000185650	ZFP36L1
GO:0048261	negative regulation of receptor-mediated endocytosis	1	29978	ENSG00000188021	UBQLN2
GO:0048339	paraxial mesoderm development	1	89780	ENSG00000154342	WNT3A
GO:0048714	positive regulation of oligodendrocyte differentiation	1	170825	ENSG00000180613	GSX2
GO:0051151	negative regulation of smooth muscle cell differentiation	1	80306	ENSG00000118579	MED28
GO:0051195	negative regulation of cofactor metabolic process	1	4314	ENSG00000149968	MMP3
GO:0060074	synapse maturation	1	816	ENSG00000058404	CAMK2B
GO:0070230	positive regulation of lymphocyte apoptotic process	1	3965	ENSG00000168961	LGALS9
GO:0070977	bone maturation	1	6261	ENSG00000196218	RYR1
GO:0072337	modified amino acid transport	1	81034	ENSG00000164933	SLC25A32
GO:0097320	plasma membrane tubulation	1	257364	ENSG00000173548	SNX33
GO:0098911	regulation of ventricular cardiac muscle cell action potential	1	6262	ENSG00000198626	RYR2
GO:1901881	positive regulation of protein depolymerization	1	253725	ENSG00000172661	WASHC2C
GO:1902003	regulation of amyloid-beta formation	1	1139	ENSG00000175344	CHRNA7
GO:1903055	positive regulation of extracellular matrix organization	1	6662	ENSG00000125398	SOX9
GO:1903204	negative regulation of oxidative stress-induced neuron death	1	8321	ENSG00000157240	FZD1
GO:1904872	regulation of telomerase RNA localization to Cajal body	1	6950	ENSG00000120438	TCP1
GO:2000726	negative regulation of cardiac muscle cell differentiation	1	8324	ENSG00000155760	FZD7
GO:2001269	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1	3965	ENSG00000168961	LGALS9
GO:0000028	ribosomal small subunit assembly	1	27341	ENSG00000189306	RRP7A
GO:0001779	natural killer cell differentiation	1	6927	ENSG00000135100	HNF1A
GO:0002544	chronic inflammatory response	1	7057	ENSG00000137801	THBS1
GO:0002902	regulation of B cell apoptotic process	1	26155	ENSG00000188976	NOC2L
GO:0006337	nucleosome disassembly	1	8289	ENSG00000117713	ARID1A
GO:0006450	regulation of translational fidelity	1	55272	ENSG00000177971	IMP3
GO:0006833	water transport	1	551	ENSG00000101200	AVP
GO:0006907	pinocytosis	1	257364	ENSG00000173548	SNX33
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	1	9519	ENSG00000028839	TBPL1
GO:0010560	positive regulation of glycoprotein biosynthetic process	1	144245	ENSG00000175548	ALG10B
GO:0016556	mRNA modification	1	55006	ENSG00000171103	TRMT61B
GO:0021533	cell differentiation in hindbrain	1	8929	ENSG00000109132	PHOX2B
GO:0030828	positive regulation of cGMP biosynthetic process	1	4881	ENSG00000169418	NPR1
GO:0032703	negative regulation of interleukin-2 production	1	6375	ENSG00000143184	XCL1
GO:0033158	regulation of protein import into nucleus, translocation	1	5594	ENSG00000100030	MAPK1
GO:0033622	integrin activation	1	9270	ENSG00000119185	ITGB1BP1
GO:0034104	negative regulation of tissue remodeling	1	796	ENSG00000110680	CALCA
GO:0035994	response to muscle stretch	1	6262	ENSG00000198626	RYR2
GO:0036035	osteoclast development	1	4853	ENSG00000134250	NOTCH2
GO:0039529	RIG-I signaling pathway	1	55601	ENSG00000137628	DDX60
GO:0042053	regulation of dopamine metabolic process	1	1141	ENSG00000160716	CHRNB2
GO:0042069	regulation of catecholamine metabolic process	1	1141	ENSG00000160716	CHRNB2
GO:0043984	histone H4-K16 acetylation	1	11091	ENSG00000196363	WDR5
GO:0045187	regulation of circadian sleep/wake cycle, sleep	1	1141	ENSG00000160716	CHRNB2
GO:0046823	negative regulation of nucleocytoplasmic transport	1	6659	ENSG00000124766	SOX4
GO:0048025	negative regulation of mRNA splicing, via spliceosome	1	27316	ENSG00000147274	RBMX
GO:0051238	sequestering of metal ion	1	6278	ENSG00000143556	S100A7
GO:0061162	establishment of monopolar cell polarity	1	2294	ENSG00000103241	FOXF1
GO:0070168	negative regulation of biomineral tissue development	1	6662	ENSG00000125398	SOX9
GO:0071625	vocalization behavior	1	27286	ENSG00000102359	SRPX2
GO:0071731	response to nitric oxide	1	4314	ENSG00000149968	MMP3
GO:0072111	cell proliferation involved in kidney development	1	5159	ENSG00000113721	PDGFRB
GO:0090670	RNA localization to Cajal body	1	6950	ENSG00000120438	TCP1
GO:0090671	telomerase RNA localization to Cajal body	1	6950	ENSG00000120438	TCP1
GO:0090672	telomerase RNA localization	1	6950	ENSG00000120438	TCP1
GO:0090685	RNA localization to nucleus	1	6950	ENSG00000120438	TCP1
GO:1902074	response to salt	1	80149	ENSG00000163874	ZC3H12A
GO:1902170	cellular response to reactive nitrogen species	1	4314	ENSG00000149968	MMP3
GO:1990182	exosomal secretion	1	8766	ENSG00000103769	RAB11A
GO:2000353	positive regulation of endothelial cell apoptotic process	1	7057	ENSG00000137801	THBS1
GO:0002052	positive regulation of neuroblast proliferation	1	6663	ENSG00000100146	SOX10
GO:0006271	DNA strand elongation involved in DNA replication	1	3980	ENSG00000005156	LIG3
GO:0006309	apoptotic DNA fragmentation	1	2021	ENSG00000167136	ENDOG
GO:0006491	N-glycan processing	1	84572	ENSG00000090581	GNPTG
GO:0006825	copper ion transport	1	1356	ENSG00000047457	CP
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	1	9519	ENSG00000028839	TBPL1
GO:0010869	regulation of receptor biosynthetic process	1	3202	ENSG00000106004	HOXA5
GO:0021697	cerebellar cortex formation	1	5604	ENSG00000169032	MAP2K1
GO:0030325	adrenal gland development	1	3642	ENSG00000173404	INSM1
GO:0032691	negative regulation of interleukin-1 beta production	1	80149	ENSG00000163874	ZC3H12A
GO:0033962	cytoplasmic mRNA processing body assembly	1	27258	ENSG00000170860	LSM3
GO:0035584	calcium-mediated signaling using intracellular calcium source	1	6262	ENSG00000198626	RYR2
GO:0039531	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	1	55601	ENSG00000137628	DDX60
GO:0042276	error-prone translesion synthesis	1	51455	ENSG00000135945	REV1
GO:0042832	defense response to protozoan	1	5196	ENSG00000163737	PF4
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1	4063	ENSG00000122224	LY9
GO:0045649	regulation of macrophage differentiation	1	5196	ENSG00000163737	PF4
GO:0046827	positive regulation of protein export from nucleus	1	8536	ENSG00000134072	CAMK1
GO:0051131	chaperone-mediated protein complex assembly	1	3303	ENSG00000204389	HSPA1A
GO:0051570	regulation of histone H3-K9 methylation	1	3009	ENSG00000184357	HIST1H1B
GO:0051797	regulation of hair follicle development	1	3872	ENSG00000128422	KRT17
GO:0060008	Sertoli cell differentiation	1	6662	ENSG00000125398	SOX9
GO:0060716	labyrinthine layer blood vessel development	1	5594	ENSG00000100030	MAPK1
GO:0061339	establishment or maintenance of monopolar cell polarity	1	2294	ENSG00000103241	FOXF1
GO:0071711	basement membrane organization	1	22795	ENSG00000087303	NID2
GO:0072539	T-helper 17 cell differentiation	1	4063	ENSG00000122224	LY9
GO:0086014	atrial cardiac muscle cell action potential	1	6262	ENSG00000198626	RYR2
GO:0086026	atrial cardiac muscle cell to AV node cell signaling	1	6262	ENSG00000198626	RYR2
GO:0086066	atrial cardiac muscle cell to AV node cell communication	1	6262	ENSG00000198626	RYR2
GO:0097734	extracellular exosome biogenesis	1	8766	ENSG00000103769	RAB11A
GO:1901798	positive regulation of signal transduction by p53 class mediator	1	26038	ENSG00000116254	CHD5
GO:1902254	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1	80237	ENSG00000128886	ELL3
GO:1905564	positive regulation of vascular endothelial cell proliferation	1	2247	ENSG00000138685	FGF2
GO:2000178	negative regulation of neural precursor cell proliferation	1	11023	ENSG00000148704	VAX1
GO:2001014	regulation of skeletal muscle cell differentiation	1	6495	ENSG00000126778	SIX1
GO:0001562	response to protozoan	1	5196	ENSG00000163737	PF4
GO:0002021	response to dietary excess	1	353500	ENSG00000183682	BMP8A
GO:0002861	regulation of inflammatory response to antigenic stimulus	1	7784	ENSG00000188372	ZP3
GO:0003181	atrioventricular valve morphogenesis	1	6659	ENSG00000124766	SOX4
GO:0006067	ethanol metabolic process	1	6818	ENSG00000261052	SULT1A3
GO:0006293	nucleotide-excision repair, preincision complex stabilization	1	2966	ENSG00000145736	GTF2H2
GO:0006295	nucleotide-excision repair, DNA incision, 3'-to lesion	1	2966	ENSG00000145736	GTF2H2
GO:0006817	phosphate ion transport	1	57030	ENSG00000104888	SLC17A7
GO:0009074	aromatic amino acid family catabolic process	1	8564	ENSG00000117009	KMO
GO:0009083	branched-chain amino acid catabolic process	1	4329	ENSG00000119711	ALDH6A1
GO:0009713	catechol-containing compound biosynthetic process	1	3642	ENSG00000173404	INSM1
GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	1	117584	ENSG00000092871	RFFL
GO:0015874	norepinephrine transport	1	5020	ENSG00000101405	OXT
GO:0031281	positive regulation of cyclase activity	1	5595	ENSG00000102882	MAPK3
GO:0031498	chromatin disassembly	1	8289	ENSG00000117713	ARID1A
GO:0032674	regulation of interleukin-5 production	1	3440	ENSG00000188379	IFNA2
GO:0032986	protein-DNA complex disassembly	1	8289	ENSG00000117713	ARID1A
GO:0035162	embryonic hemopoiesis	1	6886	ENSG00000162367	TAL1
GO:0036120	cellular response to platelet-derived growth factor stimulus	1	5159	ENSG00000113721	PDGFRB
GO:0036499	PERK-mediated unfolded protein response	1	1965	ENSG00000134001	EIF2S1
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	1	7057	ENSG00000137801	THBS1
GO:0042423	catecholamine biosynthetic process	1	3642	ENSG00000173404	INSM1
GO:0042749	regulation of circadian sleep/wake cycle	1	1141	ENSG00000160716	CHRNB2
GO:0043496	regulation of protein homodimerization activity	1	3670	ENSG00000016082	ISL1
GO:0048148	behavioral response to cocaine	1	8997	ENSG00000160145	KALRN
GO:0050855	regulation of B cell receptor signaling pathway	1	5583	ENSG00000027075	PRKCH
GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	1	5583	ENSG00000027075	PRKCH
GO:0060972	left/right pattern formation	1	6615	ENSG00000124216	SNAI1
GO:0071677	positive regulation of mononuclear cell migration	1	6278	ENSG00000143556	S100A7
GO:1902932	positive regulation of alcohol biosynthetic process	1	5562	ENSG00000132356	PRKAA1
GO:2000757	negative regulation of peptidyl-lysine acetylation	1	26155	ENSG00000188976	NOC2L
GO:0002335	mature B cell differentiation	1	4853	ENSG00000134250	NOTCH2
GO:0002825	regulation of T-helper 1 type immune response	1	6375	ENSG00000143184	XCL1
GO:0010226	response to lithium ion	1	58	ENSG00000143632	ACTA1
GO:0010447	response to acidic pH	1	9230	ENSG00000185236	RAB11B
GO:0010884	positive regulation of lipid storage	1	80149	ENSG00000163874	ZC3H12A
GO:0030539	male genitalia development	1	6926	ENSG00000135111	TBX3
GO:0030826	regulation of cGMP biosynthetic process	1	4881	ENSG00000169418	NPR1
GO:0031440	regulation of mRNA 3'-end processing	1	677	ENSG00000185650	ZFP36L1
GO:0032634	interleukin-5 production	1	3440	ENSG00000188379	IFNA2
GO:0036119	response to platelet-derived growth factor	1	5159	ENSG00000113721	PDGFRB
GO:0043090	amino acid import	1	57030	ENSG00000104888	SLC17A7
GO:0045830	positive regulation of isotype switching	1	8741	ENSG00000161955	TNFSF13
GO:0048799	animal organ maturation	1	6261	ENSG00000196218	RYR1
GO:0050996	positive regulation of lipid catabolic process	1	5581	ENSG00000171132	PRKCE
GO:0061082	myeloid leukocyte cytokine production	1	51704	ENSG00000167191	GPRC5B
GO:0071425	hematopoietic stem cell proliferation	1	7482	ENSG00000134245	WNT2B
GO:0072538	T-helper 17 type immune response	1	4063	ENSG00000122224	LY9
GO:0090025	regulation of monocyte chemotaxis	1	6278	ENSG00000143556	S100A7
GO:0140112	extracellular vesicle biogenesis	1	8766	ENSG00000103769	RAB11A
GO:2000104	negative regulation of DNA-dependent DNA replication	1	3980	ENSG00000005156	LIG3
GO:2001273	regulation of glucose import in response to insulin stimulus	1	5562	ENSG00000132356	PRKAA1
GO:0001914	regulation of T cell mediated cytotoxicity	1	6375	ENSG00000143184	XCL1
