GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0051968	positive regulation of synaptic transmission, glutamatergic	3	10368	ENSG00000006116	CACNG3
GO:0060441	epithelial tube branching involved in lung morphogenesis	3	6662	ENSG00000125398	SOX9
GO:0071604	transforming growth factor beta production	3	7057	ENSG00000137801	THBS1
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	3	6591	ENSG00000019549	SNAI2
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	3	805	ENSG00000143933	CALM2
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	3	5156	ENSG00000134853	PDGFRA
GO:0044068	modulation by symbiont of host cellular process	3	3839	ENSG00000102753	KPNA3
GO:0045648	positive regulation of erythrocyte differentiation	3	60682	ENSG00000112305	SMAP1
GO:1900739	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	3	3002	ENSG00000100453	GZMB
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	3	3002	ENSG00000100453	GZMB
GO:1905476	negative regulation of protein localization to membrane	3	23433	ENSG00000119729	RHOQ
GO:0003401	axis elongation	3	89780	ENSG00000154342	WNT3A
GO:0006471	protein ADP-ribosylation	3	8850	ENSG00000114166	KAT2B
GO:0010922	positive regulation of phosphatase activity	3	5159	ENSG00000113721	PDGFRB
GO:0034694	response to prostaglandin	3	5020	ENSG00000101405	OXT
GO:2000403	positive regulation of lymphocyte migration	3	6278	ENSG00000143556	S100A7
GO:0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	3	3002	ENSG00000100453	GZMB
GO:1903580	positive regulation of ATP metabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0003338	metanephros morphogenesis	3	10736	ENSG00000170577	SIX2
GO:0010907	positive regulation of glucose metabolic process	3	2648	ENSG00000108773	KAT2A
GO:0043114	regulation of vascular permeability	3	5139	ENSG00000172572	PDE3A
GO:0050931	pigment cell differentiation	3	2767	ENSG00000088256	GNA11
GO:0090218	positive regulation of lipid kinase activity	3	5156	ENSG00000134853	PDGFRA
GO:1901021	positive regulation of calcium ion transmembrane transporter activity	3	805	ENSG00000143933	CALM2
GO:1905332	positive regulation of morphogenesis of an epithelium	3	6495	ENSG00000126778	SIX1
GO:2000404	regulation of T cell migration	3	6278	ENSG00000143556	S100A7
GO:0006111	regulation of gluconeogenesis	3	2648	ENSG00000108773	KAT2A
GO:0006891	intra-Golgi vesicle-mediated transport	3	22820	ENSG00000181789	COPG1
GO:0030816	positive regulation of cAMP metabolic process	3	6019	ENSG00000107014	RLN2
GO:0048246	macrophage chemotaxis	3	1652	ENSG00000099977	DDT
GO:0050775	positive regulation of dendrite morphogenesis	3	8997	ENSG00000160145	KALRN
GO:1901099	negative regulation of signal transduction in absence of ligand	3	6591	ENSG00000019549	SNAI2
GO:1904591	positive regulation of protein import	3	7984	ENSG00000050327	ARHGEF5
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	3	6591	ENSG00000019549	SNAI2
GO:0002707	negative regulation of lymphocyte mediated immunity	3	6318	ENSG00000206073	SERPINB4
GO:0003091	renal water homeostasis	3	551	ENSG00000101200	AVP
GO:0007190	activation of adenylate cyclase activity	3	140	ENSG00000282608	ADORA3
GO:0030517	negative regulation of axon extension	3	7473	ENSG00000108379	WNT3
GO:0048048	embryonic eye morphogenesis	3	6909	ENSG00000121068	TBX2
GO:0048333	mesodermal cell differentiation	3	89780	ENSG00000154342	WNT3A
GO:0051084	'de novo' posttranslational protein folding	3	957	ENSG00000187097	ENTPD5
GO:0051204	protein insertion into mitochondrial membrane	3	3002	ENSG00000100453	GZMB
GO:0002720	positive regulation of cytokine production involved in immune response	3	5595	ENSG00000102882	MAPK3
GO:0007603	phototransduction, visible light	3	2767	ENSG00000088256	GNA11
GO:0010453	regulation of cell fate commitment	3	89780	ENSG00000154342	WNT3A
GO:0010464	regulation of mesenchymal cell proliferation	3	6495	ENSG00000126778	SIX1
GO:0051973	positive regulation of telomerase activity	3	5594	ENSG00000100030	MAPK1
GO:0060045	positive regulation of cardiac muscle cell proliferation	3	6909	ENSG00000121068	TBX2
GO:0060236	regulation of mitotic spindle organization	3	2770	ENSG00000127955	GNAI1
GO:0060428	lung epithelium development	3	7965	ENSG00000106305	AIMP2
GO:0097352	autophagosome maturation	3	29979	ENSG00000135018	UBQLN1
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	11103	ENSG00000111615	KRR1
GO:0009225	nucleotide-sugar metabolic process	3	9945	ENSG00000131459	GFPT2
GO:0032467	positive regulation of cytokinesis	3	5586	ENSG00000065243	PKN2
GO:0043252	sodium-independent organic anion transport	3	6583	ENSG00000197208	SLC22A4
GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	3	6591	ENSG00000019549	SNAI2
GO:1905898	positive regulation of response to endoplasmic reticulum stress	3	29979	ENSG00000135018	UBQLN1
GO:0031076	embryonic camera-type eye development	3	6909	ENSG00000121068	TBX2
GO:0035307	positive regulation of protein dephosphorylation	3	5159	ENSG00000113721	PDGFRB
GO:0040019	positive regulation of embryonic development	3	89780	ENSG00000154342	WNT3A
GO:0046676	negative regulation of insulin secretion	3	353500	ENSG00000183682	BMP8A
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	3	805	ENSG00000143933	CALM2
GO:0071675	regulation of mononuclear cell migration	3	5595	ENSG00000102882	MAPK3
GO:1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	3	3002	ENSG00000100453	GZMB
GO:0033146	regulation of intracellular estrogen receptor signaling pathway	3	3670	ENSG00000016082	ISL1
GO:0090224	regulation of spindle organization	3	2770	ENSG00000127955	GNAI1
GO:1901020	negative regulation of calcium ion transmembrane transporter activity	3	29979	ENSG00000135018	UBQLN1
GO:0001709	cell fate determination	3	3670	ENSG00000016082	ISL1
GO:0033628	regulation of cell adhesion mediated by integrin	3	6591	ENSG00000019549	SNAI2
GO:0042304	regulation of fatty acid biosynthetic process	3	51141	ENSG00000125629	INSIG2
GO:0044058	regulation of digestive system process	3	6584	ENSG00000197375	SLC22A5
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	3	84630	ENSG00000146216	TTBK1
GO:1905517	macrophage migration	3	1652	ENSG00000099977	DDT
GO:0006182	cGMP biosynthetic process	3	113	ENSG00000121281	ADCY7
GO:0010799	regulation of peptidyl-threonine phosphorylation	3	5594	ENSG00000100030	MAPK1
GO:0050434	positive regulation of viral transcription	3	5438	ENSG00000105258	POLR2I
GO:0060999	positive regulation of dendritic spine development	3	8997	ENSG00000160145	KALRN
GO:0000959	mitochondrial RNA metabolic process	3	57570	ENSG00000126814	TRMT5
GO:0032924	activin receptor signaling pathway	3	55997	ENSG00000136698	CFC1
GO:0051602	response to electrical stimulus	3	5020	ENSG00000101405	OXT
GO:0001754	eye photoreceptor cell differentiation	3	2779	ENSG00000114349	GNAT1
GO:0021983	pituitary gland development	3	3670	ENSG00000016082	ISL1
GO:0043277	apoptotic cell clearance	3	7057	ENSG00000137801	THBS1
GO:1903170	negative regulation of calcium ion transmembrane transport	3	29979	ENSG00000135018	UBQLN1
GO:0015701	bicarbonate transport	3	3040	ENSG00000188536	HBA2
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	3	64130	ENSG00000104863	LIN7B
GO:0048599	oocyte development	3	7784	ENSG00000188372	ZP3
GO:1904837	beta-catenin-TCF complex assembly	3	1387	ENSG00000005339	CREBBP
GO:0032570	response to progesterone	3	5020	ENSG00000101405	OXT
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	3	5156	ENSG00000134853	PDGFRA
GO:0045646	regulation of erythrocyte differentiation	3	60682	ENSG00000112305	SMAP1
GO:0048066	developmental pigmentation	3	2767	ENSG00000088256	GNA11
GO:0055023	positive regulation of cardiac muscle tissue growth	3	6909	ENSG00000121068	TBX2
GO:0097366	response to bronchodilator	3	5020	ENSG00000101405	OXT
GO:0002712	regulation of B cell mediated immunity	3	200558	ENSG00000169621	APLF
GO:0002889	regulation of immunoglobulin mediated immune response	3	200558	ENSG00000169621	APLF
GO:0010501	RNA secondary structure unwinding	3	27161	ENSG00000123908	AGO2
GO:0043330	response to exogenous dsRNA	3	5899	ENSG00000144118	RALB
GO:0051972	regulation of telomerase activity	3	5594	ENSG00000100030	MAPK1
GO:0061098	positive regulation of protein tyrosine kinase activity	3	1856	ENSG00000004975	DVL2
GO:0090102	cochlea development	3	1856	ENSG00000004975	DVL2
GO:2000179	positive regulation of neural precursor cell proliferation	3	89780	ENSG00000154342	WNT3A
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	3	6591	ENSG00000019549	SNAI2
GO:0001755	neural crest cell migration	3	3670	ENSG00000016082	ISL1
GO:0032330	regulation of chondrocyte differentiation	3	6591	ENSG00000019549	SNAI2
GO:0034656	nucleobase-containing small molecule catabolic process	3	200316	ENSG00000128394	APOBEC3F
GO:0035088	establishment or maintenance of apical/basal cell polarity	3	64130	ENSG00000104863	LIN7B
GO:0061245	establishment or maintenance of bipolar cell polarity	3	64130	ENSG00000104863	LIN7B
GO:1905268	negative regulation of chromatin organization	3	54454	ENSG00000119778	ATAD2B
GO:0002381	immunoglobulin production involved in immunoglobulin mediated immune response	3	200558	ENSG00000169621	APLF
GO:0007528	neuromuscular junction development	3	10369	ENSG00000166862	CACNG2
GO:0055010	ventricular cardiac muscle tissue morphogenesis	3	3670	ENSG00000016082	ISL1
GO:0009994	oocyte differentiation	3	7784	ENSG00000188372	ZP3
GO:0010171	body morphogenesis	3	7473	ENSG00000108379	WNT3
GO:0060421	positive regulation of heart growth	3	6909	ENSG00000121068	TBX2
GO:0086010	membrane depolarization during action potential	3	610	ENSG00000099822	HCN2
GO:2000401	regulation of lymphocyte migration	3	6278	ENSG00000143556	S100A7
GO:0032655	regulation of interleukin-12 production	3	3670	ENSG00000016082	ISL1
GO:0055078	sodium ion homeostasis	3	5020	ENSG00000101405	OXT
GO:0035306	positive regulation of dephosphorylation	3	5159	ENSG00000113721	PDGFRB
GO:0072678	T cell migration	3	6278	ENSG00000143556	S100A7
GO:2001258	negative regulation of cation channel activity	3	29979	ENSG00000135018	UBQLN1
GO:0010524	positive regulation of calcium ion transport into cytosol	3	805	ENSG00000143933	CALM2
GO:0010676	positive regulation of cellular carbohydrate metabolic process	3	2648	ENSG00000108773	KAT2A
GO:0032615	interleukin-12 production	3	3670	ENSG00000016082	ISL1
GO:0048641	regulation of skeletal muscle tissue development	3	89780	ENSG00000154342	WNT3A
GO:0006458	'de novo' protein folding	3	957	ENSG00000187097	ENTPD5
GO:0006584	catecholamine metabolic process	3	4881	ENSG00000169418	NPR1
GO:0009712	catechol-containing compound metabolic process	3	4881	ENSG00000169418	NPR1
GO:0021879	forebrain neuron differentiation	3	2776	ENSG00000156052	GNAQ
GO:0030490	maturation of SSU-rRNA	3	11103	ENSG00000111615	KRR1
GO:0032781	positive regulation of ATPase activity	3	5864	ENSG00000105649	RAB3A
GO:0043550	regulation of lipid kinase activity	3	5156	ENSG00000134853	PDGFRA
GO:0007405	neuroblast proliferation	3	89780	ENSG00000154342	WNT3A
GO:0034394	protein localization to cell surface	3	257364	ENSG00000173548	SNX33
GO:0035924	cellular response to vascular endothelial growth factor stimulus	3	5156	ENSG00000134853	PDGFRA
GO:0060043	regulation of cardiac muscle cell proliferation	3	6909	ENSG00000121068	TBX2
GO:1904589	regulation of protein import	3	7984	ENSG00000050327	ARHGEF5
GO:0042130	negative regulation of T cell proliferation	3	57162	ENSG00000197329	PELI1
GO:0043388	positive regulation of DNA binding	3	3670	ENSG00000016082	ISL1
GO:2000242	negative regulation of reproductive process	3	6615	ENSG00000124216	SNAI1
GO:0033627	cell adhesion mediated by integrin	3	6591	ENSG00000019549	SNAI2
GO:0046824	positive regulation of nucleocytoplasmic transport	3	5594	ENSG00000100030	MAPK1
GO:0014015	positive regulation of gliogenesis	3	6663	ENSG00000100146	SOX10
GO:0097306	cellular response to alcohol	3	113	ENSG00000121281	ADCY7
GO:1903902	positive regulation of viral life cycle	3	5586	ENSG00000065243	PKN2
GO:0033013	tetrapyrrole metabolic process	3	27102	ENSG00000086232	EIF2AK1
GO:0046173	polyol biosynthetic process	3	2247	ENSG00000138685	FGF2
GO:0046530	photoreceptor cell differentiation	3	2779	ENSG00000114349	GNAT1
GO:0001910	regulation of leukocyte mediated cytotoxicity	3	6318	ENSG00000206073	SERPINB4
GO:0042267	natural killer cell mediated cytotoxicity	3	3002	ENSG00000100453	GZMB
GO:0099132	ATP hydrolysis coupled cation transmembrane transport	3	514	ENSG00000124172	ATP5F1E
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	3	55601	ENSG00000137628	DDX60
GO:0015800	acidic amino acid transport	3	5864	ENSG00000105649	RAB3A
GO:0043966	histone H3 acetylation	3	2648	ENSG00000108773	KAT2A
GO:0048247	lymphocyte chemotaxis	3	6278	ENSG00000143556	S100A7
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	3	117584	ENSG00000092871	RFFL
GO:0030888	regulation of B cell proliferation	3	89780	ENSG00000154342	WNT3A
GO:0046622	positive regulation of organ growth	3	6909	ENSG00000121068	TBX2
GO:0002548	monocyte chemotaxis	3	6278	ENSG00000143556	S100A7
GO:0032729	positive regulation of interferon-gamma production	3	3670	ENSG00000016082	ISL1
GO:0050771	negative regulation of axonogenesis	3	7473	ENSG00000108379	WNT3
GO:0002228	natural killer cell mediated immunity	3	3002	ENSG00000100453	GZMB
GO:0046782	regulation of viral transcription	3	5438	ENSG00000105258	POLR2I
GO:0050891	multicellular organismal water homeostasis	3	551	ENSG00000101200	AVP
GO:0051937	catecholamine transport	3	5020	ENSG00000101405	OXT
GO:0060038	cardiac muscle cell proliferation	3	6909	ENSG00000121068	TBX2
GO:0031397	negative regulation of protein ubiquitination	3	23560	ENSG00000107937	GTPBP4
GO:0051926	negative regulation of calcium ion transport	3	29979	ENSG00000135018	UBQLN1
GO:1903313	positive regulation of mRNA metabolic process	3	27161	ENSG00000123908	AGO2
GO:0002312	B cell activation involved in immune response	3	4853	ENSG00000134250	NOTCH2
GO:0002718	regulation of cytokine production involved in immune response	3	5595	ENSG00000102882	MAPK3
GO:0006513	protein monoubiquitination	3	54926	ENSG00000107341	UBE2R2
GO:0046324	regulation of glucose import	3	23433	ENSG00000119729	RHOQ
GO:0000281	mitotic cytokinesis	3	9820	ENSG00000044090	CUL7
GO:0006110	regulation of glycolytic process	3	5562	ENSG00000132356	PRKAA1
GO:0030521	androgen receptor signaling pathway	3	8611	ENSG00000067113	PLPP1
GO:0051965	positive regulation of synapse assembly	3	5020	ENSG00000101405	OXT
GO:0090307	mitotic spindle assembly	3	9371	ENSG00000101350	KIF3B
GO:0009247	glycolipid biosynthetic process	3	5283	ENSG00000100564	PIGH
GO:0030104	water homeostasis	3	551	ENSG00000101200	AVP
GO:0030574	collagen catabolic process	3	4325	ENSG00000156103	MMP16
GO:0033555	multicellular organismal response to stress	3	7060	ENSG00000113296	THBS4
GO:0055008	cardiac muscle tissue morphogenesis	3	3670	ENSG00000016082	ISL1
GO:0060998	regulation of dendritic spine development	3	8997	ENSG00000160145	KALRN
GO:0061515	myeloid cell development	3	4853	ENSG00000134250	NOTCH2
GO:0002088	lens development in camera-type eye	3	6496	ENSG00000138083	SIX3
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	3	6662	ENSG00000125398	SOX9
GO:0055021	regulation of cardiac muscle tissue growth	3	6909	ENSG00000121068	TBX2
GO:0071300	cellular response to retinoic acid	3	7473	ENSG00000108379	WNT3
GO:0009301	snRNA transcription	3	5438	ENSG00000105258	POLR2I
GO:0038034	signal transduction in absence of ligand	3	6591	ENSG00000019549	SNAI2
GO:0042795	snRNA transcription by RNA polymerase II	3	5438	ENSG00000105258	POLR2I
GO:0097061	dendritic spine organization	3	8997	ENSG00000160145	KALRN
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	3	6591	ENSG00000019549	SNAI2
GO:0030811	regulation of nucleotide catabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0031341	regulation of cell killing	3	6318	ENSG00000206073	SERPINB4
GO:0031644	regulation of neurological system process	3	5020	ENSG00000101405	OXT
GO:0086001	cardiac muscle cell action potential	3	610	ENSG00000099822	HCN2
GO:0090398	cellular senescence	3	6909	ENSG00000121068	TBX2
GO:0042274	ribosomal small subunit biogenesis	3	11103	ENSG00000111615	KRR1
GO:0061045	negative regulation of wound healing	3	5156	ENSG00000134853	PDGFRA
GO:0106027	neuron projection organization	3	8997	ENSG00000160145	KALRN
GO:0030433	ubiquitin-dependent ERAD pathway	3	29979	ENSG00000135018	UBQLN1
GO:0043462	regulation of ATPase activity	3	5864	ENSG00000105649	RAB3A
GO:0043536	positive regulation of blood vessel endothelial cell migration	3	2247	ENSG00000138685	FGF2
GO:0043627	response to estrogen	3	5594	ENSG00000100030	MAPK1
GO:0046128	purine ribonucleoside metabolic process	3	23433	ENSG00000119729	RHOQ
GO:0072347	response to anesthetic	3	5020	ENSG00000101405	OXT
GO:0008589	regulation of smoothened signaling pathway	3	1387	ENSG00000005339	CREBBP
GO:0015844	monoamine transport	3	5020	ENSG00000101405	OXT
GO:0032508	DNA duplex unwinding	3	1108	ENSG00000111642	CHD4
GO:0043470	regulation of carbohydrate catabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0060420	regulation of heart growth	3	6909	ENSG00000121068	TBX2
GO:1903201	regulation of oxidative stress-induced cell death	3	29979	ENSG00000135018	UBQLN1
GO:2001169	regulation of ATP biosynthetic process	3	5562	ENSG00000132356	PRKAA1
