GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0042304	regulation of fatty acid biosynthetic process	1	5565	ENSG00000131791	PRKAB2
GO:0043030	regulation of macrophage activation	1	84630	ENSG00000146216	TTBK1
GO:0060412	ventricular septum morphogenesis	1	8321	ENSG00000157240	FZD1
GO:0070317	negative regulation of G0 to G1 transition	1	6015	ENSG00000204227	RING1
GO:0071364	cellular response to epidermal growth factor stimulus	1	677	ENSG00000185650	ZFP36L1
GO:1905517	macrophage migration	1	5595	ENSG00000102882	MAPK3
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	1	344892	ENSG00000198471	RTP2
GO:0007007	inner mitochondrial membrane organization	1	514	ENSG00000124172	ATP5F1E
GO:0021575	hindbrain morphogenesis	1	6712	ENSG00000173898	SPTBN2
GO:0043616	keratinocyte proliferation	1	677	ENSG00000185650	ZFP36L1
GO:0044088	regulation of vacuole organization	1	29978	ENSG00000188021	UBQLN2
GO:0098927	vesicle-mediated transport between endosomal compartments	1	5595	ENSG00000102882	MAPK3
GO:0101023	vascular endothelial cell proliferation	1	2247	ENSG00000138685	FGF2
GO:1905562	regulation of vascular endothelial cell proliferation	1	2247	ENSG00000138685	FGF2
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	1	57805	ENSG00000158941	CCAR2
GO:0000959	mitochondrial RNA metabolic process	1	5562	ENSG00000132356	PRKAA1
GO:0002833	positive regulation of response to biotic stimulus	1	5595	ENSG00000102882	MAPK3
GO:0006509	membrane protein ectodomain proteolysis	1	257364	ENSG00000173548	SNX33
GO:0010107	potassium ion import	1	610	ENSG00000099822	HCN2
GO:0010761	fibroblast migration	1	2247	ENSG00000138685	FGF2
GO:0014047	glutamate secretion	1	57030	ENSG00000104888	SLC17A7
GO:0015695	organic cation transport	1	83884	ENSG00000120329	SLC25A2
GO:0015872	dopamine transport	1	6571	ENSG00000165646	SLC18A2
GO:0021795	cerebral cortex cell migration	1	5455	ENSG00000198914	POU3F3
GO:0030890	positive regulation of B cell proliferation	1	89780	ENSG00000154342	WNT3A
GO:0035196	production of miRNAs involved in gene silencing by miRNA	1	26523	ENSG00000092847	AGO1
GO:0043949	regulation of cAMP-mediated signaling	1	56246	ENSG00000170262	MRAP
GO:0045540	regulation of cholesterol biosynthetic process	1	5562	ENSG00000132356	PRKAA1
GO:0051489	regulation of filopodium assembly	1	23433	ENSG00000119729	RHOQ
GO:0051646	mitochondrion localization	1	2648	ENSG00000108773	KAT2A
GO:0010470	regulation of gastrulation	1	89780	ENSG00000154342	WNT3A
GO:0010712	regulation of collagen metabolic process	1	5159	ENSG00000113721	PDGFRB
GO:0019835	cytolysis	1	3002	ENSG00000100453	GZMB
GO:0021762	substantia nigra development	1	84630	ENSG00000146216	TTBK1
GO:0021983	pituitary gland development	1	6658	ENSG00000134595	SOX3
GO:0034080	CENP-A containing nucleosome assembly	1	8467	ENSG00000153147	SMARCA5
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	80237	ENSG00000128886	ELL3
GO:0043277	apoptotic cell clearance	1	2220	ENSG00000160339	FCN2
GO:0046326	positive regulation of glucose import	1	23433	ENSG00000119729	RHOQ
GO:0061641	CENP-A containing chromatin organization	1	8467	ENSG00000153147	SMARCA5
GO:0061912	selective autophagy	1	5595	ENSG00000102882	MAPK3
GO:0090278	negative regulation of peptide hormone secretion	1	8997	ENSG00000160145	KALRN
GO:1901224	positive regulation of NIK/NF-kappaB signaling	1	26523	ENSG00000092847	AGO1
GO:2000725	regulation of cardiac muscle cell differentiation	1	89780	ENSG00000154342	WNT3A
GO:0015701	bicarbonate transport	1	763	ENSG00000174990	CA5A
GO:0021517	ventral spinal cord development	1	84504	ENSG00000148826	NKX6-2
GO:0031018	endocrine pancreas development	1	84504	ENSG00000148826	NKX6-2
GO:0034198	cellular response to amino acid starvation	1	5595	ENSG00000102882	MAPK3
GO:0070316	regulation of G0 to G1 transition	1	6015	ENSG00000204227	RING1
GO:0007595	lactation	1	8997	ENSG00000160145	KALRN
GO:0031055	chromatin remodeling at centromere	1	8467	ENSG00000153147	SMARCA5
GO:0032757	positive regulation of interleukin-8 production	1	7096	ENSG00000174125	TLR1
GO:0035850	epithelial cell differentiation involved in kidney development	1	10736	ENSG00000170577	SIX2
GO:0045058	T cell selection	1	4063	ENSG00000122224	LY9
GO:0045646	regulation of erythrocyte differentiation	1	677	ENSG00000185650	ZFP36L1
GO:0048066	developmental pigmentation	1	2776	ENSG00000156052	GNAQ
GO:0048538	thymus development	1	5595	ENSG00000102882	MAPK3
GO:0050912	detection of chemical stimulus involved in sensory perception of taste	1	344892	ENSG00000198471	RTP2
GO:0050913	sensory perception of bitter taste	1	344892	ENSG00000198471	RTP2
GO:0097366	response to bronchodilator	1	6571	ENSG00000165646	SLC18A2
GO:0008206	bile acid metabolic process	1	1109	ENSG00000198610	AKR1C4
GO:0010501	RNA secondary structure unwinding	1	26523	ENSG00000092847	AGO1
GO:0016574	histone ubiquitination	1	6015	ENSG00000204227	RING1
GO:0019731	antibacterial humoral response	1	8347	ENSG00000180596	HIST1H2BC
GO:0031050	dsRNA fragmentation	1	26523	ENSG00000092847	AGO1
GO:0032007	negative regulation of TOR signaling	1	5562	ENSG00000132356	PRKAA1
GO:0038066	p38MAPK cascade	1	677	ENSG00000185650	ZFP36L1
GO:0043330	response to exogenous dsRNA	1	5595	ENSG00000102882	MAPK3
GO:0045023	G0 to G1 transition	1	6015	ENSG00000204227	RING1
GO:0048806	genitalia development	1	2295	ENSG00000137273	FOXF2
GO:0051932	synaptic transmission, GABAergic	1	2557	ENSG00000109158	GABRA4
GO:0051972	regulation of telomerase activity	1	5595	ENSG00000102882	MAPK3
GO:0060443	mammary gland morphogenesis	1	6909	ENSG00000121068	TBX2
GO:0061098	positive regulation of protein tyrosine kinase activity	1	89780	ENSG00000154342	WNT3A
GO:0070918	production of small RNA involved in gene silencing by RNA	1	26523	ENSG00000092847	AGO1
GO:0090102	cochlea development	1	5456	ENSG00000196767	POU3F4
GO:0001755	neural crest cell migration	1	8929	ENSG00000109132	PHOX2B
GO:0007140	male meiotic nuclear division	1	245711	ENSG00000163806	SPDYA
GO:0021695	cerebellar cortex development	1	6712	ENSG00000173898	SPTBN2
GO:0032330	regulation of chondrocyte differentiation	1	10736	ENSG00000170577	SIX2
GO:0032964	collagen biosynthetic process	1	5159	ENSG00000113721	PDGFRB
GO:0034656	nucleobase-containing small molecule catabolic process	1	957	ENSG00000187097	ENTPD5
GO:0035094	response to nicotine	1	116372	ENSG00000150551	LYPD1
GO:0035722	interleukin-12-mediated signaling pathway	1	829	ENSG00000116489	CAPZA1
GO:0045599	negative regulation of fat cell differentiation	1	89780	ENSG00000154342	WNT3A
GO:0060976	coronary vasculature development	1	5159	ENSG00000113721	PDGFRB
GO:0071349	cellular response to interleukin-12	1	829	ENSG00000116489	CAPZA1
GO:1901799	negative regulation of proteasomal protein catabolic process	1	57805	ENSG00000158941	CCAR2
GO:1903146	regulation of autophagy of mitochondrion	1	2648	ENSG00000108773	KAT2A
GO:0007528	neuromuscular junction development	1	8997	ENSG00000160145	KALRN
GO:0010463	mesenchymal cell proliferation	1	10736	ENSG00000170577	SIX2
GO:0010828	positive regulation of glucose transmembrane transport	1	23433	ENSG00000119729	RHOQ
GO:0048260	positive regulation of receptor-mediated endocytosis	1	89780	ENSG00000154342	WNT3A
GO:0050433	regulation of catecholamine secretion	1	156	ENSG00000173020	GRK2
GO:0051496	positive regulation of stress fiber assembly	1	7984	ENSG00000050327	ARHGEF5
GO:0060711	labyrinthine layer development	1	677	ENSG00000185650	ZFP36L1
GO:0046579	positive regulation of Ras protein signal transduction	1	5159	ENSG00000113721	PDGFRB
GO:0050885	neuromuscular process controlling balance	1	84504	ENSG00000148826	NKX6-2
GO:0051055	negative regulation of lipid biosynthetic process	1	5562	ENSG00000132356	PRKAA1
GO:0070671	response to interleukin-12	1	829	ENSG00000116489	CAPZA1
GO:0086010	membrane depolarization during action potential	1	610	ENSG00000099822	HCN2
GO:0007566	embryo implantation	1	8289	ENSG00000117713	ARID1A
GO:0010823	negative regulation of mitochondrion organization	1	292	ENSG00000005022	SLC25A5
GO:0030865	cortical cytoskeleton organization	1	23433	ENSG00000119729	RHOQ
GO:0035272	exocrine system development	1	5361	ENSG00000114554	PLXNA1
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	1	2247	ENSG00000138685	FGF2
GO:0036297	interstrand cross-link repair	1	55215	ENSG00000140525	FANCI
GO:0045661	regulation of myoblast differentiation	1	677	ENSG00000185650	ZFP36L1
GO:0048546	digestive tract morphogenesis	1	10736	ENSG00000170577	SIX2
GO:0051568	histone H3-K4 methylation	1	3006	ENSG00000187837	HIST1H1C
GO:0055081	anion homeostasis	1	5562	ENSG00000132356	PRKAA1
GO:0098659	inorganic cation import across plasma membrane	1	610	ENSG00000099822	HCN2
GO:0099587	inorganic ion import across plasma membrane	1	610	ENSG00000099822	HCN2
GO:1901659	glycosyl compound biosynthetic process	1	129450	ENSG00000162971	TYW5
GO:1990090	cellular response to nerve growth factor stimulus	1	2648	ENSG00000108773	KAT2A
GO:0002763	positive regulation of myeloid leukocyte differentiation	1	677	ENSG00000185650	ZFP36L1
GO:0030195	negative regulation of blood coagulation	1	5340	ENSG00000122194	PLG
GO:0030514	negative regulation of BMP signaling pathway	1	8321	ENSG00000157240	FZD1
GO:0033762	response to glucagon	1	112	ENSG00000174233	ADCY6
GO:0035176	social behavior	1	8997	ENSG00000160145	KALRN
GO:0035306	positive regulation of dephosphorylation	1	5159	ENSG00000113721	PDGFRB
GO:0035384	thioester biosynthetic process	1	23205	ENSG00000103740	ACSBG1
GO:0042220	response to cocaine	1	8997	ENSG00000160145	KALRN
GO:0050432	catecholamine secretion	1	156	ENSG00000173020	GRK2
GO:0051703	intraspecies interaction between organisms	1	8997	ENSG00000160145	KALRN
GO:0070936	protein K48-linked ubiquitination	1	84937	ENSG00000186187	ZNRF1
GO:0071616	acyl-CoA biosynthetic process	1	23205	ENSG00000103740	ACSBG1
GO:1900047	negative regulation of hemostasis	1	5340	ENSG00000122194	PLG
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	1	4694	ENSG00000125356	NDUFA1
GO:0010676	positive regulation of cellular carbohydrate metabolic process	1	2648	ENSG00000108773	KAT2A
GO:0036465	synaptic vesicle recycling	1	89780	ENSG00000154342	WNT3A
GO:0042093	T-helper cell differentiation	1	4063	ENSG00000122224	LY9
GO:0045840	positive regulation of mitotic nuclear division	1	5159	ENSG00000113721	PDGFRB
GO:0048008	platelet-derived growth factor receptor signaling pathway	1	5159	ENSG00000113721	PDGFRB
GO:0050994	regulation of lipid catabolic process	1	5562	ENSG00000132356	PRKAA1
GO:0006336	DNA replication-independent nucleosome assembly	1	8467	ENSG00000153147	SMARCA5
GO:0006458	'de novo' protein folding	1	957	ENSG00000187097	ENTPD5
GO:0034508	centromere complex assembly	1	8467	ENSG00000153147	SMARCA5
GO:0048146	positive regulation of fibroblast proliferation	1	5159	ENSG00000113721	PDGFRB
GO:0090181	regulation of cholesterol metabolic process	1	5562	ENSG00000132356	PRKAA1
GO:1990089	response to nerve growth factor	1	2648	ENSG00000108773	KAT2A
GO:0001885	endothelial cell development	1	54345	ENSG00000203883	SOX18
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	1	4063	ENSG00000122224	LY9
GO:0007405	neuroblast proliferation	1	89780	ENSG00000154342	WNT3A
GO:0022029	telencephalon cell migration	1	5455	ENSG00000198914	POU3F3
GO:0031663	lipopolysaccharide-mediated signaling pathway	1	5595	ENSG00000102882	MAPK3
GO:0034394	protein localization to cell surface	1	257364	ENSG00000173548	SNX33
GO:0034724	DNA replication-independent nucleosome organization	1	8467	ENSG00000153147	SMARCA5
GO:0035924	cellular response to vascular endothelial growth factor stimulus	1	5159	ENSG00000113721	PDGFRB
GO:0050854	regulation of antigen receptor-mediated signaling pathway	1	5583	ENSG00000027075	PRKCH
GO:0090303	positive regulation of wound healing	1	5340	ENSG00000122194	PLG
GO:1900408	negative regulation of cellular response to oxidative stress	1	8321	ENSG00000157240	FZD1
GO:1903202	negative regulation of oxidative stress-induced cell death	1	8321	ENSG00000157240	FZD1
GO:1904589	regulation of protein import	1	7984	ENSG00000050327	ARHGEF5
GO:0001706	endoderm formation	1	83595	ENSG00000171056	SOX7
GO:0002287	alpha-beta T cell activation involved in immune response	1	4063	ENSG00000122224	LY9
GO:0002293	alpha-beta T cell differentiation involved in immune response	1	4063	ENSG00000122224	LY9
GO:0010332	response to gamma radiation	1	5562	ENSG00000132356	PRKAA1
GO:0032922	circadian regulation of gene expression	1	2673	ENSG00000198380	GFPT1
GO:0045071	negative regulation of viral genome replication	1	9218	ENSG00000101558	VAPA
GO:0046513	ceramide biosynthetic process	1	5562	ENSG00000132356	PRKAA1
GO:0051148	negative regulation of muscle cell differentiation	1	4904	ENSG00000065978	YBX1
GO:0070527	platelet aggregation	1	89780	ENSG00000154342	WNT3A
GO:2000378	negative regulation of reactive oxygen species metabolic process	1	6571	ENSG00000165646	SLC18A2
GO:0002637	regulation of immunoglobulin production	1	5585	ENSG00000123143	PKN1
GO:0010043	response to zinc ion	1	3861	ENSG00000186847	KRT14
GO:0014888	striated muscle adaptation	1	816	ENSG00000058404	CAMK2B
GO:0031122	cytoplasmic microtubule organization	1	27175	ENSG00000037042	TUBG2
GO:0031279	regulation of cyclase activity	1	5595	ENSG00000102882	MAPK3
GO:0050819	negative regulation of coagulation	1	5340	ENSG00000122194	PLG
GO:0051057	positive regulation of small GTPase mediated signal transduction	1	5159	ENSG00000113721	PDGFRB
GO:1902883	negative regulation of response to oxidative stress	1	8321	ENSG00000157240	FZD1
GO:0021885	forebrain cell migration	1	5455	ENSG00000198914	POU3F3
GO:0031640	killing of cells of other organism	1	3151	ENSG00000198830	HMGN2
GO:0032233	positive regulation of actin filament bundle assembly	1	7984	ENSG00000050327	ARHGEF5
GO:0042108	positive regulation of cytokine biosynthetic process	1	7096	ENSG00000174125	TLR1
GO:0044364	disruption of cells of other organism	1	3151	ENSG00000198830	HMGN2
GO:0051187	cofactor catabolic process	1	135293	ENSG00000146281	PM20D2
GO:1903902	positive regulation of viral life cycle	1	9218	ENSG00000101558	VAPA
GO:2000243	positive regulation of reproductive process	1	5139	ENSG00000172572	PDE3A
GO:0006749	glutathione metabolic process	1	2944	ENSG00000134184	GSTM1
GO:0033013	tetrapyrrole metabolic process	1	27102	ENSG00000086232	EIF2AK1
GO:0046173	polyol biosynthetic process	1	2247	ENSG00000138685	FGF2
GO:0046847	filopodium assembly	1	23433	ENSG00000119729	RHOQ
GO:0075733	intracellular transport of virus	1	10332	ENSG00000104938	CLEC4M
GO:1905207	regulation of cardiocyte differentiation	1	89780	ENSG00000154342	WNT3A
GO:0007040	lysosome organization	1	157807	ENSG00000177182	CLVS1
GO:0042267	natural killer cell mediated cytotoxicity	1	3002	ENSG00000100453	GZMB
GO:0050918	positive chemotaxis	1	2247	ENSG00000138685	FGF2
GO:0080171	lytic vacuole organization	1	157807	ENSG00000177182	CLVS1
GO:1901016	regulation of potassium ion transmembrane transporter activity	1	9943	ENSG00000172939	OXSR1
GO:1904705	regulation of vascular smooth muscle cell proliferation	1	2247	ENSG00000138685	FGF2
GO:1990874	vascular smooth muscle cell proliferation	1	2247	ENSG00000138685	FGF2
GO:0003407	neural retina development	1	57030	ENSG00000104888	SLC17A7
GO:0006910	phagocytosis, recognition	1	2220	ENSG00000160339	FCN2
GO:0010812	negative regulation of cell-substrate adhesion	1	5340	ENSG00000122194	PLG
GO:0015800	acidic amino acid transport	1	57030	ENSG00000104888	SLC17A7
GO:0034121	regulation of toll-like receptor signaling pathway	1	7096	ENSG00000174125	TLR1
GO:0043966	histone H3 acetylation	1	2648	ENSG00000108773	KAT2A
GO:1901222	regulation of NIK/NF-kappaB signaling	1	26523	ENSG00000092847	AGO1
GO:1903051	negative regulation of proteolysis involved in cellular protein catabolic process	1	57805	ENSG00000158941	CCAR2
GO:0002292	T cell differentiation involved in immune response	1	4063	ENSG00000122224	LY9
GO:0032835	glomerulus development	1	5159	ENSG00000113721	PDGFRB
GO:0035082	axoneme assembly	1	387885	ENSG00000186710	CFAP73
GO:0046794	transport of virus	1	10332	ENSG00000104938	CLEC4M
GO:0071385	cellular response to glucocorticoid stimulus	1	677	ENSG00000185650	ZFP36L1
GO:0006027	glycosaminoglycan catabolic process	1	2247	ENSG00000138685	FGF2
GO:0006360	transcription by RNA polymerase I	1	5595	ENSG00000102882	MAPK3
GO:0015909	long-chain fatty acid transport	1	5565	ENSG00000131791	PRKAB2
GO:0016239	positive regulation of macroautophagy	1	5595	ENSG00000102882	MAPK3
GO:0002228	natural killer cell mediated immunity	1	3002	ENSG00000100453	GZMB
GO:0002260	lymphocyte homeostasis	1	5585	ENSG00000123143	PKN1
GO:0032677	regulation of interleukin-8 production	1	7096	ENSG00000174125	TLR1
GO:0046888	negative regulation of hormone secretion	1	8997	ENSG00000160145	KALRN
GO:0051785	positive regulation of nuclear division	1	5159	ENSG00000113721	PDGFRB
GO:1901607	alpha-amino acid biosynthetic process	1	63826	ENSG00000167720	SRR
GO:0007588	excretion	1	5455	ENSG00000198914	POU3F3
GO:0009880	embryonic pattern specification	1	6493	ENSG00000159263	SIM2
GO:0010257	NADH dehydrogenase complex assembly	1	4694	ENSG00000125356	NDUFA1
GO:0032981	mitochondrial respiratory chain complex I assembly	1	4694	ENSG00000125356	NDUFA1
GO:0042698	ovulation cycle	1	4808	ENSG00000177551	NHLH2
GO:0043367	CD4-positive, alpha-beta T cell differentiation	1	4063	ENSG00000122224	LY9
GO:0046686	response to cadmium ion	1	5595	ENSG00000102882	MAPK3
GO:0046889	positive regulation of lipid biosynthetic process	1	5562	ENSG00000132356	PRKAA1
GO:1902930	regulation of alcohol biosynthetic process	1	5562	ENSG00000132356	PRKAA1
GO:1903036	positive regulation of response to wounding	1	5340	ENSG00000122194	PLG
GO:0006879	cellular iron ion homeostasis	1	1356	ENSG00000047457	CP
GO:0033077	T cell differentiation in thymus	1	677	ENSG00000185650	ZFP36L1
